C1902d1TS003_1 C1902d1TS044_1 C1902d1TS049_1 C1902d1TS049_2 C1902d1TS049_3 C1902d1TS049_4 C1902d1TS049_5 C1902d1TS067_1 C1902d1TS067_2 C1902d1TS067_3 C1902d1TS067_4 C1902d1TS067_5 C1902d1TS103_1 C1902d1TS123_1 C1902d1TS123_2 C1902d1TS123_3 C1902d1TS123_4 C1902d1TS123_5 C1902d1TS131_1 C1902d1TS131_2 C1902d1TS131_3 C1902d1TS131_4 C1902d1TS131_5 C1902d1TS210_1 C1902d1TS210_2 C1902d1TS210_3 C1902d1TS210_4 C1902d1TS210_5 C1902d1TS215_1 C1902d1TS215_2 C1902d1TS215_3 C1902d1TS215_4 C1902d1TS215_5 C1902d1TS228_1 C1902d1TS228_2 C1902d1TS228_3 C1902d1TS228_4 C1902d1TS228_5 C1902d1TS240_1 C1902d1TS240_2 C1902d1TS240_3 C1902d1TS240_4 C1902d1TS240_5 C1902d1TS258_1 C1902d1TS258_2 C1902d1TS258_3 C1902d1TS258_4 C1902d1TS258_5 C1902d1TS273_1 C1902d1TS273_2 C1902d1TS273_3 C1902d1TS273_4 C1902d1TS273_5 C1902d1TS301_1 C1902d1TS347_1 C1902d1TS347_2 C1902d1TS347_3 C1902d1TS405_1 C1902d1TS405_2 C1902d1TS405_3 C1902d1TS405_4 C1902d1TS405_5 C1902d1TS438_1 C1902d1TS438_2 C1902d1TS438_3 C1902d1TS438_4 C1902d1TS438_5
0.19227 0.522981 0.118565 0.0959334 0.0828581 0.119036 0.0848943 0.363881 0.326671 0.315562 0.327467 0.363881 0.309373 0.409583 0.407606 0.382125 0.406384 0.413534 0.502294 0.526347 0.523749 0.489773 0.524141 0.524156 0.51314 0.492199 0.527737 0.599504 0.373982 0.416026 0.410403 0.36183 0.398955 0.631826 0.63195 0.633888 0.627487 1 0.509962 0.511516 0.504978 0.506968 0.505786 0.507816 0.47101 0.481502 0.48494 0.490475 0.477443 0.472523 0.480182 0.526971 0.425086 0.522981 0.422009 0.389205 0.401478 0.524156 0.51314 0.492199 0.529968 0.520936 0.504901 0.448961 0.504927 0.527901 0.524474
0.21383 0.499151 0.113671 0.0816476 0.082663 0.0978366 0.0808161 0.35721 0.322049 0.312817 0.331063 0.35721 0.325139 0.419344 0.390205 0.39769 0.407763 0.395156 0.477163 0.48246 0.482594 0.46542 0.499117 0.461769 0.490014 0.459326 0.488413 0.510071 0.332372 0.374739 0.413916 0.358803 0.391053 0.473538 0.473941 0.474284 0.466971 0.489114 1 0.61377 0.629466 0.639844 0.6174 0.485511 0.459007 0.471336 0.488402 0.483516 0.45116 0.448745 0.452117 0.499481 0.408116 0.499151 0.413387 0.373306 0.372893 0.461769 0.490014 0.459326 0.470145 0.485717 0.525714 0.451563 0.515776 0.528487 0.529055
0.219792 0.505796 0.118439 0.0965582 0.0958985 0.117343 0.0911589 0.353306 0.316325 0.339269 0.330393 0.353306 0.326545 0.421019 0.389682 0.394108 0.416758 0.392206 0.520777 0.509695 0.508829 0.503407 0.532769 0.472871 0.489327 0.466568 0.497497 0.508878 0.356144 0.393263 0.42088 0.376916 0.400414 0.471227 0.471624 0.468453 0.468769 0.511288 0.627156 1 0.700966 0.698292 0.641737 0.50755 0.474135 0.478463 0.509329 0.46932 0.466621 0.474262 0.471997 0.507477 0.415668 0.505796 0.422676 0.384788 0.380326 0.472871 0.489327 0.466568 0.467598 0.49401 0.522218 0.437659 0.51077 0.529778 0.536539
0.211962 0.482065 0.12013 0.0897985 0.0791038 0.110661 0.0816493 0.358596 0.327951 0.336203 0.339498 0.358596 0.318984 0.420489 0.384977 0.389397 0.394525 0.39281 0.506601 0.499677 0.502054 0.490424 0.513881 0.467524 0.468766 0.461695 0.489803 0.505959 0.345323 0.389635 0.398615 0.369701 0.390682 0.459331 0.458668 0.457891 0.456926 0.493759 0.628926 0.695476 1 0.686168 0.637441 0.493635 0.463319 0.469074 0.499293 0.478129 0.459177 0.469314 0.459172 0.495053 0.41739 0.482065 0.421806 0.383652 0.368994 0.467524 0.468766 0.461695 0.457387 0.463061 0.511158 0.425393 0.506948 0.519491 0.526392
0.223283 0.520938 0.12629 0.0958054 0.0932403 0.111331 0.0866409 0.368246 0.334501 0.335359 0.356983 0.368246 0.331249 0.441511 0.404867 0.417517 0.430419 0.411895 0.518296 0.516938 0.50418 0.502485 0.531253 0.493873 0.498311 0.478312 0.523398 0.534779 0.37873 0.408791 0.429737 0.396391 0.405681 0.473463 0.472408 0.472438 0.469284 0.518261 0.676744 0.713271 0.712394 1 0.667381 0.521863 0.488857 0.501791 0.507132 0.492957 0.479518 0.490217 0.479566 0.521852 0.429047 0.520938 0.434595 0.401412 0.400228 0.493873 0.498311 0.478312 0.490127 0.503524 0.534392 0.465916 0.522536 0.539524 0.540376
0.216101 0.52922 0.118405 0.103134 0.103602 0.119105 0.0872268 0.363874 0.324121 0.350749 0.351897 0.363874 0.334568 0.443025 0.411571 0.398376 0.41536 0.427185 0.511727 0.519499 0.513655 0.499774 0.534659 0.48307 0.497809 0.482457 0.496147 0.519564 0.369616 0.396773 0.452318 0.400404 0.397199 0.498518 0.501019 0.500042 0.490511 0.51882 0.634759 0.644865 0.647604 0.654767 1 0.507789 0.480462 0.486842 0.496474 0.472057 0.469505 0.487033 0.475886 0.539192 0.424125 0.52922 0.440729 0.407922 0.393192 0.48307 0.497809 0.482457 0.480272 0.50134 0.544809 0.454348 0.540852 0.545448 0.551535
0.189876 0.434675 0.0958446 0.0765611 0.0731808 0.0885986 0.0756011 0.316232 0.283335 0.282737 0.306701 0.316232 0.28051 0.350989 0.34509 0.332581 0.359471 0.368281 0.441688 0.448117 0.436949 0.445875 0.464309 0.424134 0.438381 0.40982 0.460836 0.464401 0.312482 0.359856 0.385216 0.347054 0.354874 0.432481 0.433254 0.432198 0.423549 0.458517 0.446256 0.454938 0.450793 0.468421 0.447672 1 0.527172 0.505054 0.6417 0.600691 0.519355 0.417742 0.440561 0.45657 0.374865 0.434675 0.344857 0.349847 0.354444 0.424134 0.438381 0.40982 0.414501 0.426531 0.50228 0.383206 0.478958 0.499659 0.506376
0.202824 0.42883 0.108132 0.0954547 0.087188 0.101131 0.0887152 0.319987 0.289449 0.287988 0.289201 0.319987 0.28048 0.359936 0.362856 0.343651 0.373379 0.370464 0.456145 0.465196 0.437436 0.447119 0.469479 0.405077 0.410107 0.404332 0.439184 0.456995 0.331029 0.399521 0.381633 0.310118 0.354735 0.448452 0.447465 0.449348 0.435346 0.438584 0.43539 0.440852 0.436004 0.451572 0.433074 0.548775 1 0.588936 0.544562 0.555652 0.501744 0.41806 0.430906 0.448054 0.37589 0.42883 0.352834 0.349088 0.347929 0.405077 0.410107 0.404332 0.411172 0.408038 0.479631 0.379759 0.460962 0.484446 0.477841
0.18255 0.426431 0.0992188 0.0746269 0.0740366 0.106762 0.0890272 0.317923 0.282504 0.284777 0.301735 0.317923 0.28422 0.358373 0.347476 0.351959 0.374175 0.35621 0.448579 0.457431 0.432475 0.441767 0.462044 0.406406 0.417431 0.406994 0.428037 0.439361 0.33746 0.386972 0.39258 0.312841 0.345506 0.428304 0.427605 0.427754 0.426362 0.430877 0.434769 0.439759 0.432955 0.448805 0.433301 0.51323 0.574743 1 0.515652 0.514928 0.465198 0.419075 0.434157 0.434127 0.367203 0.426431 0.355092 0.346221 0.35144 0.406406 0.417431 0.406994 0.415676 0.412354 0.470944 0.379828 0.453583 0.468837 0.474269
0.1965 0.434211 0.0981071 0.0825179 0.0782461 0.102025 0.0822507 0.305716 0.279939 0.292088 0.296213 0.305716 0.285148 0.360832 0.347958 0.35786 0.366803 0.38032 0.445506 0.441175 0.437218 0.437649 0.447802 0.420552 0.419491 0.412161 0.452804 0.461266 0.327609 0.354981 0.376353 0.332529 0.351396 0.419537 0.418439 0.416925 0.411857 0.42927 0.454103 0.4601 0.459923 0.458098 0.438651 0.648121 0.532719 0.513311 1 0.595247 0.533713 0.419363 0.43424 0.437822 0.372179 0.434211 0.341273 0.345659 0.337928 0.420552 0.419491 0.412161 0.413793 0.415442 0.500556 0.386413 0.469636 0.497349 0.494058
0.18714 0.426502 0.094289 0.0766606 0.0699353 0.0882916 0.0742733 0.316381 0.288663 0.268988 0.292688 0.316381 0.273301 0.341612 0.346731 0.349616 0.338824 0.363967 0.423601 0.443082 0.414001 0.429194 0.444498 0.394828 0.408206 0.383261 0.441579 0.461937 0.311547 0.358851 0.374285 0.311789 0.36034 0.424984 0.424509 0.425755 0.422171 0.443794 0.440392 0.423833 0.436325 0.439752 0.419049 0.595569 0.530876 0.515115 0.587801 1 0.515628 0.408493 0.42341 0.458434 0.375891 0.426502 0.344485 0.337479 0.306535 0.394828 0.408206 0.383261 0.415448 0.398498 0.484444 0.38243 0.447843 0.476552 0.482085
0.202178 0.434068 0.102057 0.0827839 0.0797876 0.1036 0.0767499 0.311618 0.30452 0.297169 0.300782 0.311618 0.286309 0.348328 0.348342 0.345941 0.365151 0.375158 0.427622 0.439861 0.431913 0.42985 0.448606 0.393544 0.401993 0.379137 0.466763 0.470398 0.320094 0.348491 0.382029 0.329645 0.345933 0.407486 0.412033 0.410238 0.397438 0.430118 0.419164 0.423398 0.419543 0.423957 0.427597 0.533387 0.482725 0.468516 0.521934 0.513841 1 0.426642 0.444508 0.451968 0.360196 0.434068 0.363474 0.348967 0.343543 0.393544 0.401993 0.379137 0.397606 0.405222 0.471151 0.373701 0.463037 0.460851 0.457501
0.216513 0.457965 0.109551 0.0818342 0.0930227 0.110773 0.0925821 0.336983 0.294723 0.289818 0.316625 0.336983 0.295087 0.389073 0.360352 0.348823 0.34975 0.393268 0.479123 0.475605 0.468644 0.47227 0.488413 0.420974 0.413307 0.412131 0.443623 0.438361 0.379266 0.405702 0.37028 0.331636 0.355094 0.398859 0.402362 0.401441 0.391944 0.430437 0.430935 0.446046 0.443895 0.445215 0.446146 0.437112 0.416715 0.426516 0.425766 0.432297 0.448602 1 0.448242 0.492115 0.396105 0.457965 0.36527 0.34782 0.349143 0.420974 0.413307 0.412131 0.403809 0.414492 0.468844 0.382341 0.464695 0.47111 0.46876
0.207449 0.441755 0.105529 0.0893968 0.0863837 0.114491 0.0960477 0.328405 0.307167 0.305397 0.312481 0.328405 0.299453 0.383334 0.363918 0.350073 0.359673 0.391681 0.462685 0.458587 0.444302 0.443274 0.465162 0.42015 0.410505 0.407139 0.445577 0.460289 0.365702 0.40255 0.387202 0.340371 0.37775 0.434003 0.437505 0.440844 0.427062 0.451662 0.435084 0.442474 0.438273 0.447438 0.440499 0.458425 0.445853 0.463382 0.449396 0.444095 0.472954 0.454878 1 0.458392 0.383612 0.441755 0.362576 0.363069 0.356474 0.42015 0.410505 0.407139 0.40452 0.420099 0.469826 0.405505 0.462235 0.459415 0.474947
0.214652 0.50181 0.0990266 0.0779365 0.0742689 0.0996385 0.0852596 0.356587 0.307973 0.311079 0.330846 0.356587 0.313468 0.40478 0.396719 0.3845 0.403309 0.388593 0.476901 0.491819 0.473015 0.46817 0.49898 0.450135 0.468029 0.45959 0.517378 0.504462 0.392771 0.394711 0.401947 0.376932 0.378401 0.453891 0.456351 0.456723 0.452634 0.482071 0.487411 0.48625 0.484857 0.49215 0.493313 0.481223 0.469002 0.46676 0.467013 0.498722 0.475764 0.511907 0.461259 1 0.409025 0.50181 0.391309 0.374535 0.378104 0.450135 0.468029 0.45959 0.468892 0.465646 0.527099 0.433886 0.512775 0.54551 0.536194
0.267837 0.474028 0.141124 0.120863 0.122468 0.146606 0.11632 0.379493 0.359306 0.359344 0.36457 0.379493 0.353133 0.417523 0.422812 0.401943 0.419212 0.447609 0.445646 0.45797 0.460571 0.439721 0.470904 0.469659 0.452052 0.449235 0.454878 0.442531 0.37964 0.405651 0.406892 0.385228 0.398319 0.44778 0.447202 0.448211 0.445797 0.455737 0.455061 0.449537 0.453997 0.449545 0.446562 0.448681 0.428718 0.432668 0.443173 0.453911 0.423378 0.454539 0.421155 0.468904 1 0.474028 0.414306 0.381997 0.381327 0.469659 0.452052 0.449235 0.461716 0.447754 0.46795 0.415957 0.470515 0.472152 0.479664
0.204282 1 0.0974926 0.0826695 0.0858566 0.107959 0.0913319 0.334388 0.315662 0.302892 0.334521 0.334388 0.32959 0.388912 0.393224 0.348834 0.365432 0.393305 0.457815 0.487487 0.473391 0.458495 0.490279 0.481173 0.463432 0.443397 0.474113 0.490622 0.352184 0.386649 0.427648 0.366273 0.365246 0.465849 0.469532 0.469352 0.456274 0.49596 0.484898 0.486018 0.472284 0.495609 0.501992 0.462902 0.438075 0.442629 0.454334 0.451658 0.458647 0.470609 0.445615 0.509312 0.416248 1 0.402092 0.364261 0.386347 0.481173 0.463432 0.443397 0.457479 0.456679 0.520778 0.428554 0.511798 0.532012 0.530559
0.172759 0.382998 0.111672 0.0904691 0.0831015 0.11237 0.0748334 0.313001 0.287231 0.288583 0.303235 0.313001 0.280564 0.343351 0.349761 0.326034 0.33769 0.348766 0.369269 0.368639 0.362334 0.358277 0.372334 0.353614 0.36994 0.369021 0.38079 0.374705 0.290048 0.317315 0.3405 0.282059 0.320968 0.384361 0.38545 0.385646 0.384317 0.384496 0.386796 0.385473 0.393309 0.385557 0.39292 0.359855 0.343945 0.355249 0.340186 0.357225 0.360334 0.349309 0.351475 0.37327 0.335703 0.382998 1 0.327312 0.315464 0.353614 0.36994 0.369021 0.376839 0.384061 0.388915 0.336885 0.37741 0.390063 0.390482
0.220727 0.361493 0.123697 0.10791 0.100664 0.126271 0.086526 0.321006 0.274839 0.297516 0.296908 0.321006 0.253669 0.334052 0.350051 0.328726 0.34722 0.348838 0.365957 0.381928 0.36666 0.368849 0.3806 0.35486 0.362717 0.364236 0.356939 0.368946 0.312787 0.344889 0.318633 0.283807 0.3238 0.372711 0.374797 0.374373 0.379712 0.378304 0.358596 0.3605 0.363919 0.373022 0.380768 0.373726 0.366299 0.363193 0.358026 0.35552 0.361042 0.347211 0.36735 0.380485 0.323048 0.361493 0.338791 1 0.441588 0.35486 0.362717 0.364236 0.355542 0.362704 0.383488 0.32833 0.381447 0.383734 0.38391
0.206853 0.390838 0.122625 0.127548 0.101 0.136352 0.0960463 0.304859 0.270624 0.296632 0.304833 0.304859 0.281732 0.345869 0.331796 0.344663 0.369336 0.342553 0.360538 0.373877 0.367573 0.372561 0.369203 0.363307 0.3664 0.353456 0.371129 0.375766 0.305558 0.334137 0.326178 0.299415 0.318057 0.384788 0.392148 0.39408 0.385893 0.39456 0.370207 0.361204 0.356932 0.369172 0.371404 0.374679 0.366696 0.361579 0.358898 0.345224 0.364085 0.355009 0.362206 0.384833 0.335956 0.390838 0.330449 0.448623 1 0.363307 0.3664 0.353456 0.35686 0.376974 0.380082 0.326598 0.364284 0.374567 0.378252
0.234599 0.544437 0.116016 0.112837 0.0946424 0.128413 0.0824229 0.391351 0.372493 0.3616 0.356534 0.391351 0.340951 0.478206 0.447351 0.427594 0.438228 0.456497 0.537391 0.532256 0.521749 0.517706 0.537091 1 0.645528 0.626059 0.524531 0.551056 0.377164 0.42813 0.449429 0.409906 0.420982 0.506859 0.509713 0.510519 0.503239 0.567902 0.512716 0.509804 0.514897 0.527688 0.509598 0.512303 0.477811 0.488158 0.501155 0.489248 0.480747 0.496038 0.490485 0.525928 0.479895 0.544437 0.433117 0.407409 0.417325 1 0.645528 0.626059 0.621486 0.628724 0.544575 0.483047 0.545221 0.548237 0.553976
0.226125 0.523476 0.111259 0.0965729 0.0837917 0.126925 0.0901649 0.403134 0.360082 0.368104 0.358817 0.403134 0.340498 0.449837 0.446545 0.415232 0.437911 0.433749 0.5195 0.526971 0.523754 0.524775 0.521361 0.636365 1 0.604425 0.537497 0.521157 0.371816 0.410563 0.450427 0.423689 0.408918 0.515706 0.516361 0.514638 0.506522 0.542307 0.529848 0.518517 0.510793 0.524569 0.522682 0.520684 0.486404 0.497874 0.500373 0.490413 0.476187 0.48282 0.467454 0.525651 0.450276 0.523476 0.435404 0.408891 0.414219 0.636365 1 0.604425 0.629529 0.670377 0.556167 0.458396 0.545752 0.557331 0.565408
0.226809 0.492124 0.105067 0.0939908 0.0744469 0.121363 0.0908652 0.38264 0.340031 0.338403 0.348203 0.38264 0.329186 0.449176 0.436599 0.412429 0.408381 0.446206 0.518783 0.512689 0.513821 0.521705 0.518 0.623813 0.598815 1 0.496111 0.498771 0.35993 0.428087 0.438927 0.388522 0.398991 0.492849 0.490771 0.492715 0.488881 0.51554 0.493443 0.495229 0.500262 0.49932 0.495785 0.481694 0.464101 0.483406 0.482713 0.460781 0.447928 0.473366 0.459912 0.498439 0.429863 0.492124 0.43164 0.404271 0.392896 0.623813 0.598815 1 0.56638 0.595076 0.520124 0.439826 0.523508 0.533458 0.538994
0.225538 0.501054 0.114683 0.0976396 0.0807819 0.117776 0.0898496 0.382481 0.329087 0.348203 0.354677 0.382481 0.326105 0.442869 0.451308 0.397246 0.402983 0.439029 0.512607 0.50985 0.494892 0.507242 0.51769 0.611167 0.621124 0.566659 0.506396 0.512185 0.381491 0.421414 0.435187 0.390976 0.420823 0.509803 0.511854 0.512525 0.510114 0.554053 0.502805 0.497314 0.496182 0.504486 0.496325 0.488534 0.475771 0.477429 0.483947 0.485154 0.464459 0.459074 0.447121 0.522219 0.442057 0.501054 0.438733 0.392288 0.407037 0.611167 0.621124 0.566659 1 0.642716 0.530394 0.444565 0.517157 0.538961 0.531155
0.220374 0.520164 0.107164 0.0888639 0.0805333 0.120716 0.0837948 0.402283 0.354816 0.366499 0.361276 0.402283 0.337215 0.466015 0.459305 0.41721 0.43844 0.427769 0.526547 0.532304 0.527256 0.518973 0.539595 0.629072 0.673709 0.603549 0.543323 0.529237 0.37323 0.430777 0.468063 0.3995 0.418172 0.52962 0.53354 0.531268 0.51939 0.563421 0.530677 0.52974 0.509618 0.535256 0.527794 0.511226 0.477074 0.49861 0.49316 0.479808 0.477324 0.477457 0.482802 0.534856 0.444087 0.520164 0.456774 0.408733 0.430704 0.629072 0.673709 0.603549 0.65357 1 0.530525 0.47268 0.521072 0.53784 0.536972
0.211512 0.53429 0.115204 0.0916463 0.0946311 0.113916 0.0924066 0.368053 0.345763 0.335152 0.351409 0.368053 0.322841 0.424841 0.410305 0.395014 0.407381 0.438037 0.512313 0.519003 0.508383 0.501723 0.527102 0.492197 0.503976 0.478449 0.481416 0.495139 0.364239 0.40573 0.443939 0.383636 0.390393 0.483713 0.488382 0.486963 0.478899 0.486969 0.52182 0.515899 0.506212 0.507638 0.52687 0.544508 0.506321 0.504496 0.533721 0.518213 0.503828 0.491904 0.48235 0.544827 0.418382 0.53429 0.425817 0.397341 0.39295 0.492197 0.503976 0.478449 0.491978 0.484887 1 0.459344 0.715011 0.793794 0.813393
0.182294 0.410301 0.100309 0.0820816 0.0890833 0.105938 0.0782697 0.293997 0.263664 0.261758 0.285805 0.293997 0.268837 0.366876 0.355637 0.325992 0.324383 0.339776 0.38708 0.403473 0.394935 0.383304 0.407882 0.395906 0.389135 0.375978 0.394697 0.397862 0.312953 0.339461 0.359625 0.308838 0.334033 0.392021 0.393676 0.394618 0.39109 0.400968 0.424696 0.403693 0.395474 0.415881 0.417014 0.389146 0.378657 0.388601 0.395746 0.391485 0.388697 0.380654 0.397571 0.427044 0.357551 0.410301 0.351794 0.312838 0.300714 0.395906 0.389135 0.375978 0.375772 0.383866 0.43174 1 0.448544 0.448358 0.435851
0.22279 0.535483 0.127071 0.101456 0.0986766 0.126667 0.0991948 0.373518 0.346325 0.341225 0.367229 0.373518 0.338132 0.439075 0.431472 0.399515 0.413469 0.432876 0.533456 0.524968 0.539273 0.52197 0.547589 0.503734 0.507906 0.495774 0.495018 0.505724 0.368992 0.411825 0.454451 0.391759 0.389374 0.492527 0.493597 0.496604 0.491657 0.49318 0.522829 0.515819 0.514243 0.509985 0.544509 0.539945 0.490085 0.489255 0.519161 0.498459 0.508808 0.501449 0.485549 0.538422 0.427638 0.535483 0.432393 0.394464 0.378834 0.503734 0.507906 0.495774 0.489668 0.479651 0.733653 0.494992 1 0.743824 0.724842
0.219427 0.54679 0.106818 0.0901498 0.0909205 0.116316 0.0849031 0.360321 0.338855 0.3351 0.356454 0.360321 0.324959 0.436675 0.426936 0.401206 0.410297 0.434715 0.523741 0.526722 0.533944 0.51137 0.540498 0.500869 0.513634 0.500699 0.497388 0.521959 0.363669 0.421453 0.460358 0.379957 0.399155 0.489157 0.492245 0.493403 0.486505 0.509517 0.528526 0.528337 0.521647 0.52046 0.529583 0.554879 0.508719 0.502522 0.544031 0.524257 0.496874 0.501821 0.480276 0.565525 0.423963 0.54679 0.432852 0.395384 0.38724 0.500869 0.513634 0.500699 0.503164 0.489622 0.793294 0.481081 0.731057 1 0.829108
0.21288 0.545368 0.108825 0.0837601 0.0881562 0.12062 0.0848717 0.366859 0.337479 0.33691 0.363541 0.366859 0.329 0.422566 0.424574 0.391024 0.407034 0.437849 0.532389 0.532127 0.527044 0.507952 0.54092 0.503614 0.517815 0.501474 0.494089 0.510568 0.369098 0.410298 0.447865 0.378319 0.391271 0.490578 0.4913 0.491772 0.485986 0.506639 0.529524 0.536467 0.531355 0.521812 0.544345 0.549468 0.5024 0.506415 0.527575 0.519967 0.490526 0.496493 0.491512 0.556669 0.43187 0.545368 0.431832 0.397107 0.391809 0.503614 0.517815 0.501474 0.49252 0.491056 0.813366 0.472514 0.715768 0.822575 1
