C1904d3TS003_1 C1904d3TS049_1 C1904d3TS049_2 C1904d3TS049_3 C1904d3TS049_4 C1904d3TS049_5 C1904d3TS067_1 C1904d3TS067_2 C1904d3TS067_3 C1904d3TS067_4 C1904d3TS067_5 C1904d3TS103_1 C1904d3TS121_1 C1904d3TS121_2 C1904d3TS123_1 C1904d3TS123_2 C1904d3TS123_3 C1904d3TS123_4 C1904d3TS123_5 C1904d3TS131_1 C1904d3TS131_2 C1904d3TS131_3 C1904d3TS131_4 C1904d3TS131_5 C1904d3TS210_1 C1904d3TS210_2 C1904d3TS210_3 C1904d3TS210_4 C1904d3TS210_5 C1904d3TS215_1 C1904d3TS215_2 C1904d3TS215_3 C1904d3TS215_4 C1904d3TS215_5 C1904d3TS228_1 C1904d3TS228_2 C1904d3TS228_3 C1904d3TS228_4 C1904d3TS228_5 C1904d3TS240_1 C1904d3TS240_2 C1904d3TS240_3 C1904d3TS240_4 C1904d3TS240_5 C1904d3TS258_1 C1904d3TS258_2 C1904d3TS258_3 C1904d3TS258_4 C1904d3TS258_5 C1904d3TS273_1 C1904d3TS273_2 C1904d3TS273_3 C1904d3TS273_4 C1904d3TS273_5 C1904d3TS347_1 C1904d3TS347_2 C1904d3TS347_3 C1904d3TS405_1 C1904d3TS405_2 C1904d3TS405_3 C1904d3TS405_4 C1904d3TS405_5 C1904d3TS438_1 C1904d3TS438_2 C1904d3TS438_3 C1904d3TS438_4 C1904d3TS438_5
0.246492 0.10915 0.113753 0.114507 0.0941246 0.0995171 0.268875 0.268875 0.270891 0.270891 0.268875 0.237805 0.236358 0.234998 0.2905 0.29809 0.275955 0.275955 0.290751 0.463329 0.463524 0.466522 0.463778 0.461814 0.45888 0.478894 0.409935 0.400167 0.407063 0.398189 0.400775 0.410929 0.408579 0.412749 0.820307 0.806699 0.802752 1 0.648626 0.43936 0.440081 0.439323 0.441658 0.438086 0.44158 0.474497 0.438453 0.470178 0.457416 0.471575 0.471884 0.46647 0.471988 0.46718 0.267174 0.285911 0.282903 0.409935 0.400167 0.407063 0.399914 0.385186 0.479419 0.484463 0.478437 0.478102 0.474545
0.228371 0.0883628 0.0980361 0.0965722 0.0722173 0.0818465 0.265844 0.265844 0.264433 0.264433 0.265844 0.228966 0.22144 0.218063 0.276522 0.285215 0.264466 0.264466 0.27697 0.4599 0.449626 0.450873 0.44769 0.445631 0.471925 0.499995 0.409253 0.400764 0.410367 0.379056 0.391011 0.394075 0.384045 0.395785 0.599064 0.596321 0.597364 0.636547 1 0.424402 0.423221 0.423181 0.42878 0.427321 0.438304 0.46878 0.435728 0.451808 0.453901 0.447375 0.45071 0.445245 0.453163 0.450795 0.257462 0.275036 0.271765 0.409253 0.400764 0.410367 0.406692 0.37536 0.488027 0.492567 0.486322 0.486265 0.483338
0.255104 0.112454 0.120856 0.121563 0.0963984 0.10822 0.290527 0.290527 0.293477 0.293477 0.290527 0.264316 0.240488 0.239795 0.310339 0.328692 0.305145 0.305145 0.301897 0.465835 0.450196 0.45831 0.458901 0.454146 0.432242 0.430774 0.430193 0.429197 0.43087 0.409775 0.419517 0.395553 0.403612 0.421913 0.454226 0.45539 0.45693 0.459251 0.460684 1 0.628643 0.61764 0.562092 0.610645 0.440175 0.446098 0.444639 0.446255 0.44496 0.474152 0.473434 0.472613 0.480637 0.480884 0.280262 0.306641 0.306086 0.430193 0.429197 0.43087 0.405751 0.398635 0.466379 0.465839 0.463027 0.46261 0.458786
0.26672 0.126591 0.128478 0.129807 0.105337 0.111745 0.297495 0.297495 0.296911 0.296911 0.297495 0.27096 0.253453 0.252141 0.332909 0.333007 0.310397 0.310397 0.310163 0.48172 0.47345 0.475405 0.481146 0.480265 0.446738 0.455313 0.439699 0.439181 0.446918 0.417651 0.425851 0.428296 0.427027 0.433218 0.465111 0.465821 0.467164 0.47136 0.471856 0.644873 1 0.623508 0.586865 0.620742 0.460687 0.468553 0.458384 0.473157 0.473177 0.487914 0.491009 0.492778 0.496116 0.498637 0.29147 0.314274 0.320926 0.439699 0.439181 0.446918 0.413638 0.414523 0.490256 0.483871 0.481878 0.484407 0.479897
0.270893 0.122215 0.125046 0.12368 0.103987 0.1132 0.29846 0.29846 0.297495 0.297495 0.29846 0.267172 0.251197 0.249717 0.319735 0.332069 0.305523 0.305523 0.307498 0.486176 0.468087 0.47241 0.479983 0.479169 0.445393 0.454529 0.43222 0.433114 0.433209 0.410878 0.417193 0.41509 0.416346 0.419542 0.461613 0.463168 0.464337 0.467556 0.471378 0.631508 0.625307 1 0.572038 0.658215 0.455419 0.463659 0.457996 0.460878 0.457751 0.488076 0.48925 0.48458 0.493254 0.491189 0.29357 0.307433 0.327101 0.43222 0.433114 0.433209 0.41958 0.408116 0.488851 0.482261 0.485212 0.484476 0.477593
0.2669 0.114251 0.118238 0.118418 0.0977519 0.11034 0.292447 0.292447 0.290423 0.290423 0.292447 0.26183 0.247008 0.243989 0.310625 0.31661 0.289058 0.289058 0.294002 0.458025 0.446698 0.45838 0.452165 0.451491 0.43171 0.435677 0.415361 0.418157 0.422704 0.385542 0.404208 0.397447 0.395557 0.405926 0.443493 0.443463 0.444559 0.450479 0.461126 0.55799 0.571274 0.55275 1 0.551331 0.438424 0.440556 0.436607 0.445831 0.450855 0.469227 0.474945 0.471412 0.476378 0.477893 0.280961 0.302762 0.308265 0.415361 0.418157 0.422704 0.400254 0.398246 0.464915 0.465489 0.456871 0.461555 0.458529
0.278448 0.130579 0.125236 0.131241 0.110947 0.115053 0.303079 0.303079 0.302175 0.302175 0.303079 0.266207 0.252915 0.251792 0.330767 0.340989 0.314464 0.314464 0.317589 0.497378 0.471602 0.482447 0.487517 0.489677 0.453044 0.458956 0.438954 0.435553 0.443333 0.413492 0.418177 0.420534 0.415744 0.426269 0.46793 0.468668 0.470387 0.473734 0.475409 0.639998 0.630905 0.673778 0.577209 1 0.46222 0.469888 0.459631 0.470374 0.469595 0.491313 0.494352 0.489631 0.499689 0.497528 0.296658 0.312842 0.318286 0.438954 0.435553 0.443333 0.415832 0.412138 0.498033 0.491502 0.491026 0.491928 0.482719
0.245413 0.101487 0.100822 0.109842 0.0872916 0.0917599 0.268305 0.268305 0.272439 0.272439 0.268305 0.241462 0.234296 0.232339 0.302679 0.301269 0.282731 0.282731 0.291699 0.493366 0.476352 0.487118 0.489393 0.488189 0.467052 0.484189 0.415684 0.40938 0.417339 0.432496 0.428502 0.43178 0.426167 0.443569 0.461782 0.462099 0.462654 0.460044 0.473994 0.447423 0.453279 0.450498 0.449619 0.452315 1 0.546711 0.548691 0.526029 0.570426 0.518765 0.514935 0.512888 0.518743 0.520151 0.260969 0.285196 0.29243 0.415684 0.40938 0.417339 0.402459 0.394385 0.519855 0.519538 0.516332 0.520308 0.512806
0.250888 0.100007 0.102838 0.115554 0.0846149 0.0943201 0.272297 0.272297 0.273594 0.273594 0.272297 0.23607 0.235963 0.233498 0.300438 0.299984 0.27858 0.27858 0.289738 0.534544 0.519878 0.529174 0.523967 0.525766 0.493379 0.512623 0.417355 0.423727 0.411654 0.436197 0.426902 0.463864 0.419779 0.432823 0.492085 0.491309 0.490608 0.49527 0.507761 0.451358 0.458236 0.457195 0.445248 0.453879 0.543018 1 0.555671 0.579697 0.599509 0.534461 0.538342 0.534893 0.537358 0.538376 0.26573 0.292287 0.28406 0.417355 0.423727 0.411654 0.403917 0.390239 0.57958 0.572904 0.575251 0.579407 0.568174
0.231241 0.0995778 0.0951496 0.107133 0.0795878 0.0851082 0.269106 0.269106 0.273004 0.273004 0.269106 0.235521 0.228712 0.225625 0.283271 0.287345 0.267309 0.267309 0.277653 0.486943 0.466619 0.485575 0.47897 0.469137 0.450566 0.454598 0.388151 0.397 0.394052 0.41136 0.429338 0.414648 0.412056 0.430869 0.442504 0.441584 0.441568 0.441739 0.457678 0.435296 0.443897 0.433307 0.427548 0.431217 0.533083 0.538114 1 0.509923 0.52048 0.501344 0.499273 0.496769 0.499929 0.500103 0.261205 0.286866 0.280198 0.388151 0.397 0.394052 0.382208 0.373456 0.488841 0.485428 0.484001 0.487008 0.480127
0.232484 0.106217 0.10484 0.106481 0.0899308 0.0954632 0.26492 0.26492 0.270027 0.270027 0.26492 0.24152 0.235749 0.233213 0.30028 0.30213 0.275525 0.275525 0.289671 0.511885 0.498106 0.505572 0.512486 0.500169 0.468114 0.485789 0.41373 0.411381 0.408083 0.42553 0.420729 0.449363 0.417072 0.445041 0.486434 0.48506 0.484625 0.490973 0.492845 0.447743 0.46315 0.455783 0.446353 0.456315 0.525215 0.577341 0.525037 1 0.557097 0.520187 0.520849 0.513897 0.518965 0.520543 0.267671 0.292951 0.283911 0.41373 0.411381 0.408083 0.397978 0.395765 0.532957 0.530126 0.530539 0.528897 0.521799
0.233088 0.100612 0.099653 0.100593 0.0744782 0.0825425 0.258571 0.258571 0.263892 0.263892 0.258571 0.236718 0.226513 0.224836 0.284437 0.289581 0.266387 0.266387 0.283744 0.495488 0.489861 0.487434 0.491758 0.489324 0.457324 0.470064 0.388293 0.393561 0.396139 0.414297 0.417699 0.443003 0.411457 0.419795 0.454167 0.454665 0.455307 0.456454 0.473829 0.434887 0.446469 0.436534 0.435721 0.439066 0.552773 0.577633 0.519355 0.53961 1 0.528359 0.528369 0.5254 0.528529 0.528158 0.259422 0.283348 0.277667 0.388293 0.393561 0.396139 0.379954 0.379266 0.526133 0.522228 0.526209 0.527965 0.520155
0.258021 0.108049 0.11005 0.109813 0.0890159 0.092338 0.279517 0.279517 0.280694 0.280694 0.279517 0.246433 0.244994 0.242744 0.294742 0.309582 0.28841 0.28841 0.300577 0.523181 0.519642 0.530338 0.532346 0.535894 0.462742 0.476024 0.415514 0.424762 0.431941 0.442297 0.457425 0.510339 0.442744 0.469756 0.468303 0.469592 0.46929 0.464741 0.465041 0.458036 0.456373 0.454872 0.454199 0.453355 0.491372 0.504253 0.489637 0.496079 0.519758 1 0.8441 0.803561 0.809969 0.811628 0.271741 0.298707 0.297022 0.415514 0.424762 0.431941 0.40626 0.402114 0.520002 0.515461 0.512595 0.51505 0.505607
0.250103 0.106792 0.105228 0.110072 0.0884756 0.0913493 0.275591 0.275591 0.278288 0.278288 0.275591 0.2452 0.238182 0.236198 0.287838 0.30439 0.28242 0.28242 0.295957 0.522593 0.516554 0.533956 0.52305 0.537685 0.453712 0.474434 0.415661 0.424649 0.432315 0.436517 0.451652 0.508006 0.434548 0.463548 0.462531 0.463054 0.462614 0.460507 0.466104 0.451005 0.451253 0.450997 0.451853 0.450675 0.48473 0.50528 0.483632 0.490179 0.51661 0.840917 1 0.799895 0.813469 0.811747 0.266879 0.288268 0.293222 0.415661 0.424649 0.432315 0.402179 0.40234 0.514162 0.510354 0.510156 0.51056 0.501223
0.262101 0.112805 0.113194 0.111038 0.0944579 0.09935 0.286644 0.286644 0.285363 0.285363 0.286644 0.249221 0.249545 0.247682 0.298481 0.305597 0.29574 0.29574 0.304695 0.526863 0.512078 0.52803 0.524896 0.531567 0.457419 0.475611 0.41753 0.425209 0.428896 0.439375 0.455896 0.511707 0.438133 0.464476 0.466148 0.46737 0.466831 0.458729 0.463274 0.454296 0.455491 0.453562 0.453136 0.448271 0.487513 0.509047 0.486124 0.488649 0.518098 0.802836 0.802052 1 0.822652 0.802013 0.272208 0.297088 0.297353 0.41753 0.425209 0.428896 0.403944 0.401978 0.505977 0.506165 0.5045 0.507427 0.502215
0.266083 0.106692 0.107169 0.106137 0.0907107 0.0953763 0.285795 0.285795 0.286005 0.286005 0.285795 0.246901 0.253563 0.25251 0.299016 0.311067 0.293914 0.293914 0.305835 0.528252 0.517566 0.534862 0.529513 0.539186 0.455029 0.47525 0.422315 0.42699 0.430944 0.437726 0.46018 0.520149 0.444275 0.471136 0.469246 0.470143 0.470828 0.467629 0.473288 0.460624 0.462389 0.459237 0.460572 0.458939 0.492713 0.509642 0.489358 0.49347 0.518519 0.807917 0.813379 0.820858 1 0.854941 0.278712 0.300649 0.294096 0.422315 0.42699 0.430944 0.406525 0.401577 0.519773 0.514792 0.515545 0.516502 0.510032
0.263745 0.105573 0.104246 0.105362 0.0888818 0.0910835 0.287714 0.287714 0.28921 0.28921 0.287714 0.252668 0.250338 0.249063 0.300515 0.314357 0.289269 0.289269 0.302752 0.532475 0.522088 0.53774 0.533283 0.546258 0.462509 0.474841 0.419186 0.425366 0.428401 0.442105 0.457238 0.521026 0.441162 0.471718 0.463846 0.465945 0.466835 0.461461 0.475131 0.466006 0.468375 0.461405 0.464536 0.459525 0.496055 0.513207 0.489664 0.499151 0.523009 0.812339 0.816074 0.805029 0.858983 1 0.276169 0.29868 0.30004 0.419186 0.425366 0.428401 0.406043 0.403863 0.5203 0.515492 0.514386 0.518722 0.509909
0.243683 0.11521 0.12243 0.124797 0.112005 0.115558 0.253318 0.253318 0.256597 0.256597 0.253318 0.215589 0.248958 0.24874 0.268924 0.278808 0.252601 0.252601 0.268271 0.280451 0.273617 0.279381 0.277043 0.26988 0.272271 0.275084 0.266619 0.268821 0.265807 0.267844 0.264859 0.267268 0.279295 0.273117 0.275841 0.275434 0.276175 0.281024 0.284069 0.279897 0.275836 0.27894 0.274904 0.278921 0.265717 0.27302 0.270007 0.269105 0.275073 0.277855 0.275935 0.276736 0.282801 0.280833 1 0.272692 0.26218 0.266619 0.268821 0.265807 0.25995 0.250856 0.280175 0.27849 0.275237 0.277067 0.278658
0.235146 0.126517 0.133142 0.138744 0.114506 0.120105 0.26516 0.26516 0.260526 0.260526 0.26516 0.238379 0.243816 0.242782 0.278677 0.267323 0.257523 0.257523 0.262164 0.300803 0.298139 0.295073 0.301964 0.293319 0.291895 0.3012 0.281478 0.290912 0.283769 0.276452 0.303186 0.281961 0.272822 0.279988 0.298733 0.299269 0.300275 0.298826 0.30149 0.307429 0.301652 0.301138 0.300503 0.299318 0.287183 0.291416 0.293702 0.294756 0.296992 0.304136 0.301446 0.304315 0.304259 0.304747 0.269982 1 0.300465 0.281478 0.290912 0.283769 0.271847 0.275931 0.305667 0.303137 0.303371 0.304416 0.301109
0.236214 0.124577 0.124112 0.1166 0.113184 0.110652 0.281674 0.281674 0.282172 0.282172 0.281674 0.231722 0.231669 0.228909 0.273553 0.273124 0.258139 0.258139 0.259514 0.298229 0.292794 0.295042 0.293606 0.291891 0.289987 0.30068 0.27827 0.277021 0.277886 0.284149 0.279922 0.294292 0.26697 0.291039 0.29563 0.295881 0.297628 0.292258 0.294886 0.302808 0.304928 0.310649 0.301153 0.297473 0.286988 0.283605 0.28758 0.284863 0.287221 0.303717 0.303192 0.302025 0.301681 0.3056 0.25659 0.299159 1 0.27827 0.277021 0.277886 0.266543 0.271851 0.298783 0.299025 0.29828 0.299571 0.296795
0.235074 0.105501 0.105445 0.11518 0.0868717 0.0959209 0.248951 0.248951 0.255016 0.255016 0.248951 0.231694 0.226985 0.227937 0.283532 0.282789 0.271648 0.271648 0.288673 0.418772 0.403021 0.418621 0.406019 0.413988 0.401064 0.418344 1 0.442629 0.428092 0.358573 0.360633 0.357623 0.360273 0.362568 0.398399 0.398658 0.39948 0.400748 0.412446 0.40137 0.397348 0.397123 0.389695 0.392923 0.386152 0.38959 0.369614 0.384796 0.38687 0.408062 0.411498 0.40884 0.410651 0.406205 0.2499 0.26569 0.260103 1 0.442629 0.428092 0.422927 0.445872 0.408723 0.407976 0.406683 0.403737 0.404293
0.243912 0.108655 0.107072 0.118762 0.0939684 0.101836 0.259919 0.259919 0.268218 0.268218 0.259919 0.233798 0.239848 0.236614 0.296099 0.29899 0.275302 0.275302 0.296571 0.421409 0.424035 0.421939 0.425967 0.421267 0.414238 0.413862 0.446163 1 0.458234 0.356612 0.37649 0.370396 0.367091 0.370082 0.402361 0.403619 0.405425 0.403093 0.416985 0.416019 0.410225 0.410748 0.402798 0.406621 0.39673 0.408347 0.391091 0.397568 0.399736 0.427757 0.429267 0.425583 0.429514 0.425387 0.259592 0.280951 0.275637 0.446163 1 0.458234 0.415027 0.437738 0.409907 0.411713 0.410892 0.410791 0.407804
0.23351 0.0993026 0.0974483 0.109423 0.0852623 0.0965016 0.249988 0.249988 0.256365 0.256365 0.249988 0.224146 0.226401 0.224969 0.288596 0.293033 0.262755 0.262755 0.281915 0.414151 0.416437 0.411261 0.41427 0.416664 0.400989 0.407401 0.427842 0.450877 1 0.365967 0.366194 0.380559 0.365993 0.367436 0.399692 0.400195 0.401746 0.40002 0.415972 0.409289 0.412265 0.399286 0.399431 0.405673 0.388245 0.388487 0.383191 0.380694 0.390209 0.419549 0.424792 0.418948 0.418442 0.415191 0.24898 0.261166 0.255368 0.427842 0.450877 1 0.427414 0.423174 0.406924 0.4074 0.403332 0.403329 0.399901
0.211804 0.0800187 0.0830984 0.0936255 0.0719572 0.072558 0.229973 0.229973 0.228289 0.228289 0.229973 0.217002 0.210419 0.209407 0.263152 0.256748 0.239457 0.239457 0.258854 0.381482 0.377826 0.376851 0.377372 0.371426 0.375104 0.376828 0.40288 0.387484 0.407173 0.3307 0.335861 0.33378 0.330711 0.333275 0.375851 0.375078 0.375548 0.372241 0.396114 0.369831 0.365546 0.375668 0.368022 0.370195 0.363548 0.368442 0.356367 0.362617 0.363364 0.384569 0.381838 0.379534 0.38454 0.380367 0.227109 0.243891 0.24379 0.40288 0.387484 0.407173 1 0.393797 0.373744 0.375262 0.373666 0.371514 0.370888
0.223817 0.101161 0.0980913 0.0991474 0.0856243 0.0886529 0.232469 0.232469 0.236053 0.236053 0.232469 0.211024 0.216413 0.214574 0.262612 0.256723 0.249435 0.249435 0.268791 0.387512 0.379237 0.389794 0.386552 0.37951 0.366266 0.390103 0.438564 0.420781 0.415723 0.337386 0.3397 0.345121 0.335249 0.334894 0.359091 0.359771 0.362499 0.365937 0.376879 0.370349 0.368847 0.36698 0.369243 0.36577 0.357863 0.35928 0.349966 0.363696 0.36133 0.388778 0.394703 0.384839 0.388241 0.390415 0.230423 0.256357 0.251085 0.438564 0.420781 0.415723 0.396093 1 0.379281 0.377361 0.376013 0.373326 0.376705
0.235111 0.0947042 0.0996083 0.103453 0.080108 0.0853034 0.254423 0.254423 0.256313 0.256313 0.254423 0.227958 0.21668 0.215842 0.280183 0.288227 0.264007 0.264007 0.275926 0.484271 0.472632 0.477573 0.474492 0.476264 0.456116 0.472363 0.399042 0.385904 0.393175 0.397242 0.383602 0.411598 0.388316 0.39711 0.46304 0.463256 0.464294 0.463275 0.485233 0.431654 0.43925 0.437411 0.425736 0.441327 0.464528 0.523328 0.451731 0.484762 0.491924 0.493778 0.492229 0.478988 0.491732 0.48912 0.253836 0.276364 0.275998 0.399042 0.385904 0.393175 0.376107 0.375733 1 0.881727 0.890499 0.896414 0.876158
0.237037 0.0970469 0.100415 0.105972 0.083961 0.0905796 0.253296 0.253296 0.253279 0.253279 0.253296 0.227741 0.219306 0.218715 0.280064 0.290584 0.268626 0.268626 0.276814 0.484008 0.473818 0.476028 0.47436 0.476944 0.453923 0.472466 0.398761 0.389609 0.395073 0.392116 0.385367 0.412271 0.385073 0.393482 0.463694 0.46361 0.464667 0.468565 0.489136 0.428306 0.432335 0.432365 0.427258 0.436335 0.463221 0.517965 0.450297 0.483166 0.487633 0.489898 0.488686 0.481057 0.488781 0.483609 0.251824 0.275502 0.277258 0.398761 0.389609 0.395073 0.379802 0.376263 0.882751 1 0.872195 0.885988 0.876347
0.235916 0.0935918 0.101042 0.106733 0.0785457 0.0864395 0.249893 0.249893 0.251587 0.251587 0.249893 0.227102 0.212766 0.211859 0.27812 0.283817 0.262967 0.262967 0.27273 0.477781 0.467792 0.472708 0.468762 0.47751 0.452181 0.465174 0.392657 0.385633 0.388831 0.390375 0.379984 0.408742 0.382669 0.391021 0.457113 0.457258 0.458374 0.459305 0.480761 0.424496 0.429619 0.431807 0.416138 0.431494 0.460547 0.516523 0.447588 0.478953 0.488703 0.484463 0.485842 0.476201 0.485484 0.482138 0.248764 0.273136 0.274231 0.392657 0.385633 0.388831 0.372977 0.371882 0.88903 0.868912 1 0.905027 0.874212
0.236549 0.0968525 0.102771 0.107504 0.0820886 0.0901745 0.25223 0.25223 0.254176 0.254176 0.25223 0.228476 0.216447 0.215402 0.282436 0.287891 0.265453 0.265453 0.274966 0.477957 0.470929 0.472982 0.470429 0.475313 0.45375 0.469029 0.39542 0.389018 0.390387 0.391408 0.382032 0.408781 0.384777 0.392922 0.463286 0.462667 0.462864 0.463782 0.483669 0.42913 0.435451 0.436706 0.423649 0.438738 0.468491 0.524541 0.452578 0.481297 0.493473 0.489096 0.489816 0.481034 0.490574 0.488149 0.25117 0.277232 0.276809 0.39542 0.389018 0.390387 0.375767 0.372079 0.897439 0.885324 0.907857 1 0.906026
0.241272 0.099816 0.106172 0.111198 0.0844107 0.0943142 0.251845 0.251845 0.254032 0.254032 0.251845 0.230223 0.216794 0.215984 0.286126 0.288741 0.266265 0.266265 0.27861 0.48075 0.471467 0.476665 0.473469 0.476515 0.454565 0.469245 0.399865 0.391524 0.390931 0.393802 0.383872 0.411693 0.387698 0.392302 0.464289 0.46449 0.465342 0.464231 0.485069 0.426259 0.431752 0.431801 0.42707 0.434333 0.465313 0.52056 0.449171 0.479445 0.491421 0.48333 0.486148 0.47983 0.488862 0.483781 0.25539 0.2784 0.27846 0.399865 0.391524 0.390931 0.378105 0.379857 0.883294 0.882636 0.883738 0.910887 1
