C1903d1TS003_1 C1903d1TS044_1 C1903d1TS049_1 C1903d1TS049_2 C1903d1TS049_3 C1903d1TS049_4 C1903d1TS049_5 C1903d1TS067_1 C1903d1TS067_2 C1903d1TS067_3 C1903d1TS067_4 C1903d1TS067_5 C1903d1TS073_1 C1903d1TS073_2 C1903d1TS073_3 C1903d1TS073_4 C1903d1TS073_5 C1903d1TS103_1 C1903d1TS121_1 C1903d1TS121_2 C1903d1TS123_1 C1903d1TS123_2 C1903d1TS123_3 C1903d1TS123_4 C1903d1TS123_5 C1903d1TS131_1 C1903d1TS131_2 C1903d1TS131_3 C1903d1TS131_4 C1903d1TS131_5 C1903d1TS210_1 C1903d1TS210_2 C1903d1TS210_3 C1903d1TS210_4 C1903d1TS210_5 C1903d1TS215_1 C1903d1TS215_2 C1903d1TS215_3 C1903d1TS215_4 C1903d1TS215_5 C1903d1TS228_1 C1903d1TS228_2 C1903d1TS228_3 C1903d1TS228_4 C1903d1TS228_5 C1903d1TS240_1 C1903d1TS240_2 C1903d1TS240_3 C1903d1TS240_4 C1903d1TS240_5 C1903d1TS247_1 C1903d1TS247_2 C1903d1TS247_3 C1903d1TS247_4 C1903d1TS247_5 C1903d1TS258_1 C1903d1TS258_2 C1903d1TS258_3 C1903d1TS258_4 C1903d1TS258_5 C1903d1TS270_1 C1903d1TS273_1 C1903d1TS273_2 C1903d1TS273_3 C1903d1TS273_4 C1903d1TS273_5 C1903d1TS301_1 C1903d1TS347_1 C1903d1TS347_2 C1903d1TS347_3 C1903d1TS405_1 C1903d1TS405_2 C1903d1TS405_3 C1903d1TS405_4 C1903d1TS405_5 C1903d1TS438_1 C1903d1TS438_2 C1903d1TS438_3 C1903d1TS438_4 C1903d1TS438_5
0.198823 0.367206 0.108681 0.0905493 0.0970641 0.0971556 0.0777672 0.301041 0.301041 0.301041 0.261857 0.261857 0.331307 0.305106 0.295873 0.305524 0.318041 0.327704 0.328861 0.325412 0.336054 0.321136 0.321136 0.321136 0.330943 0.374635 0.379029 0.370614 0.367478 0.377365 1 0.428287 0.418016 0.371552 0.355531 0.339856 0.341088 0.349897 0.346057 0.3468 0.353295 0.352892 0.356914 0.353468 0.377671 0.368011 0.356967 0.355222 0.356597 0.358945 0.354751 0.375021 0.341914 0.362179 0.352186 0.377856 0.375567 0.362249 0.372258 0.374897 0.365092 0.350375 0.332746 0.334105 0.335651 0.340947 0.367206 0.331371 0.339538 0.314246 1 0.428287 0.418016 0.418167 0.408749 0.378398 0.351298 0.343557 0.332747 0.381834
0.229366 0.479011 0.107493 0.101934 0.100045 0.104922 0.0882164 0.395888 0.395888 0.395888 0.331455 0.331455 0.429853 0.377427 0.368164 0.387057 0.390796 0.407512 0.403738 0.388437 0.452233 0.402882 0.402882 0.402882 0.448976 0.490517 0.483386 0.471579 0.486762 0.481079 0.499328 1 0.813195 0.522789 0.502342 0.444921 0.417086 0.441671 0.469915 0.468463 0.457846 0.462301 0.46482 0.453008 0.496875 0.506337 0.514733 0.502084 0.483434 0.502276 0.478629 0.482481 0.490591 0.494118 0.45781 0.499351 0.512328 0.500998 0.513662 0.518644 0.480636 0.455117 0.420507 0.412402 0.409526 0.420494 0.479011 0.448758 0.448243 0.378921 0.499328 1 0.813195 0.76857 0.734986 0.522892 0.468782 0.476023 0.477698 0.526713
0.229336 0.487747 0.0998391 0.100617 0.0998611 0.105756 0.0819688 0.393527 0.393527 0.393527 0.333063 0.333063 0.431113 0.369774 0.363026 0.382888 0.395053 0.416421 0.407422 0.39112 0.441212 0.407039 0.407039 0.407039 0.440437 0.498228 0.48054 0.479283 0.490967 0.502627 0.492423 0.806943 1 0.520867 0.505621 0.443473 0.412553 0.439873 0.470012 0.466425 0.462998 0.46616 0.469127 0.459009 0.498029 0.510972 0.51224 0.508234 0.483059 0.500973 0.482258 0.475236 0.477532 0.485513 0.457442 0.503683 0.519441 0.502393 0.517369 0.521265 0.486867 0.449974 0.42072 0.413842 0.414395 0.423042 0.487747 0.438579 0.449207 0.3756 0.492423 0.806943 1 0.7412 0.776485 0.528023 0.455431 0.47328 0.461556 0.530201
0.191178 0.466593 0.10233 0.0908029 0.105382 0.0935444 0.0768241 0.351785 0.351785 0.351785 0.292227 0.292227 0.391297 0.330115 0.317144 0.341499 0.365779 0.336659 0.343517 0.341117 0.380422 0.363282 0.363282 0.363282 0.397707 0.443895 0.441979 0.434558 0.442606 0.451039 0.38203 0.466265 0.467266 1 0.489726 0.407105 0.381481 0.397826 0.431096 0.408619 0.440299 0.44345 0.44875 0.440387 0.508961 0.462565 0.447543 0.450196 0.448608 0.443585 0.470875 0.450429 0.460326 0.459622 0.44435 0.454971 0.459966 0.448567 0.445842 0.447761 0.43948 0.419591 0.369666 0.365028 0.368065 0.368366 0.466593 0.369007 0.387044 0.318939 0.38203 0.466265 0.467266 0.476624 0.461335 0.468979 0.400246 0.43772 0.414365 0.471828
0.216244 0.428814 0.102864 0.0945383 0.106815 0.0951557 0.0760403 0.316981 0.316981 0.316981 0.288005 0.288005 0.383098 0.324237 0.311886 0.343139 0.367294 0.344177 0.340799 0.334045 0.367104 0.346444 0.346444 0.346444 0.369063 0.424044 0.422133 0.415444 0.417347 0.42404 0.361978 0.433305 0.438044 0.479038 1 0.379303 0.354597 0.378075 0.400131 0.392195 0.397601 0.397374 0.395825 0.39807 0.419014 0.418344 0.424254 0.443636 0.414312 0.419694 0.433876 0.433155 0.436231 0.443044 0.428242 0.422131 0.445824 0.421407 0.441524 0.428566 0.407251 0.390038 0.376258 0.379845 0.376749 0.384107 0.428814 0.354472 0.359102 0.310615 0.361978 0.433305 0.438044 0.442088 0.434254 0.420152 0.387575 0.392125 0.392672 0.428775
0.207061 0.362373 0.0998018 0.0896675 0.0973287 0.100061 0.0815521 0.284661 0.284661 0.284661 0.259122 0.259122 0.321584 0.288804 0.274684 0.293046 0.304781 0.288262 0.300123 0.287194 0.322979 0.305442 0.305442 0.305442 0.324316 0.348024 0.341406 0.349469 0.344602 0.35053 0.32357 0.359024 0.357465 0.362651 0.342403 1 0.331617 0.33435 0.370697 0.353872 0.344396 0.339446 0.338417 0.343935 0.335941 0.352238 0.341204 0.341817 0.343339 0.336804 0.343822 0.343798 0.339452 0.341489 0.340194 0.343172 0.358084 0.345229 0.356038 0.353927 0.347443 0.333171 0.331246 0.328969 0.33208 0.338598 0.362373 0.311675 0.314689 0.280791 0.32357 0.359024 0.357465 0.357526 0.34727 0.365687 0.337663 0.323398 0.3379 0.365875
0.190789 0.339331 0.0965283 0.103618 0.107277 0.099998 0.0818566 0.28025 0.28025 0.28025 0.242657 0.242657 0.304665 0.288507 0.27687 0.296761 0.306468 0.29028 0.287946 0.289152 0.316575 0.297006 0.297006 0.297006 0.302216 0.334737 0.317138 0.314709 0.320397 0.319592 0.319334 0.331995 0.333475 0.338239 0.324216 0.321657 1 0.33387 0.336803 0.353231 0.32253 0.326857 0.326579 0.321808 0.341744 0.331073 0.340582 0.331396 0.321417 0.340415 0.325492 0.338177 0.332566 0.333887 0.318855 0.337673 0.335165 0.342626 0.338041 0.327868 0.321992 0.341552 0.302902 0.298318 0.302349 0.298859 0.339331 0.310782 0.308682 0.279118 0.319334 0.331995 0.333475 0.331744 0.332253 0.33394 0.314304 0.330755 0.33004 0.339762
0.180206 0.327939 0.0913178 0.0877479 0.0876641 0.0979016 0.0867617 0.285732 0.285732 0.285732 0.244854 0.244854 0.294873 0.2754 0.265414 0.28441 0.285962 0.289841 0.303194 0.291113 0.317673 0.304779 0.304779 0.304779 0.300148 0.321332 0.325811 0.314774 0.314912 0.323318 0.3248 0.34819 0.353786 0.350398 0.342951 0.328337 0.332436 1 0.344523 0.328197 0.32774 0.332248 0.336259 0.329122 0.351266 0.316098 0.31612 0.323611 0.309477 0.326285 0.332337 0.329284 0.33751 0.342935 0.325467 0.357365 0.356261 0.341163 0.344614 0.351832 0.31763 0.326334 0.308359 0.309788 0.308181 0.310262 0.327939 0.298882 0.297318 0.274152 0.3248 0.34819 0.353786 0.354089 0.349151 0.342109 0.310402 0.314113 0.314729 0.346419
0.194689 0.36791 0.106583 0.0903789 0.105398 0.100128 0.0837958 0.304896 0.304896 0.304896 0.263187 0.263187 0.334921 0.291797 0.29238 0.30498 0.329987 0.304356 0.303521 0.294669 0.335657 0.31823 0.31823 0.31823 0.31673 0.363612 0.354575 0.360053 0.360286 0.36914 0.329046 0.373905 0.376083 0.385164 0.364054 0.362379 0.336913 0.350161 1 0.373589 0.353735 0.356484 0.357776 0.353241 0.356313 0.351651 0.351917 0.367011 0.351954 0.347227 0.358133 0.352128 0.347612 0.344307 0.350931 0.358751 0.390584 0.373061 0.36766 0.370188 0.355026 0.350716 0.319553 0.315688 0.31851 0.323012 0.36791 0.32165 0.323111 0.285116 0.329046 0.373905 0.376083 0.36947 0.377103 0.366752 0.347737 0.35179 0.336265 0.375063
0.194559 0.375962 0.104537 0.0994071 0.102667 0.0947244 0.079057 0.295004 0.295004 0.295004 0.281157 0.281157 0.355916 0.319799 0.30125 0.330495 0.34175 0.308249 0.318168 0.311851 0.333099 0.328685 0.328685 0.328685 0.330789 0.362813 0.346259 0.355413 0.356345 0.358111 0.334293 0.385701 0.383114 0.382925 0.37583 0.361484 0.358933 0.34341 0.382326 1 0.349171 0.349368 0.348943 0.35083 0.366328 0.364393 0.362564 0.366046 0.370995 0.367941 0.362315 0.364532 0.354712 0.355436 0.349272 0.381569 0.382659 0.367175 0.36231 0.374949 0.366406 0.351062 0.334455 0.330674 0.32788 0.333624 0.375962 0.345828 0.329858 0.29529 0.334293 0.385701 0.383114 0.384195 0.384511 0.378954 0.362285 0.363794 0.356107 0.37455
0.222301 0.397127 0.100262 0.0985836 0.104095 0.107501 0.0899727 0.326671 0.326671 0.326671 0.289322 0.289322 0.341081 0.318095 0.323784 0.338787 0.359409 0.357986 0.347649 0.347405 0.363397 0.355185 0.355185 0.355185 0.364794 0.392414 0.391544 0.399591 0.399123 0.389213 0.361721 0.406155 0.414072 0.438222 0.400642 0.377072 0.355303 0.372511 0.399127 0.373057 1 0.919571 0.85744 0.887436 0.550881 0.390075 0.391328 0.401961 0.398342 0.396079 0.412931 0.407353 0.40567 0.399844 0.409437 0.409372 0.42078 0.407478 0.413866 0.410867 0.387093 0.434571 0.357977 0.361973 0.363062 0.359816 0.397127 0.35408 0.35467 0.320264 0.361721 0.406155 0.414072 0.410842 0.40816 0.431536 0.363626 0.37982 0.37813 0.423576
0.225179 0.403436 0.105815 0.100394 0.108482 0.11091 0.0929981 0.330836 0.330836 0.330836 0.294835 0.294835 0.346513 0.322417 0.3281 0.343361 0.359459 0.362524 0.352871 0.352108 0.368734 0.360218 0.360218 0.360218 0.372074 0.394847 0.39467 0.400886 0.403828 0.392725 0.362483 0.416507 0.424007 0.446371 0.405777 0.377924 0.364538 0.380352 0.404165 0.379892 0.922105 1 0.916978 0.838126 0.560649 0.39699 0.397338 0.410044 0.401143 0.40476 0.416262 0.415823 0.412583 0.407815 0.41305 0.413336 0.42563 0.412592 0.418213 0.415567 0.388692 0.439668 0.36428 0.368667 0.370569 0.366172 0.403436 0.360526 0.35897 0.323948 0.362483 0.416507 0.424007 0.419912 0.422727 0.434188 0.364746 0.380094 0.380281 0.42828
0.229451 0.410926 0.110522 0.104159 0.111488 0.114974 0.0959464 0.337972 0.337972 0.337972 0.301383 0.301383 0.352546 0.329086 0.334779 0.346766 0.363585 0.368047 0.355508 0.35513 0.372416 0.365432 0.365432 0.365432 0.382625 0.400762 0.398522 0.403783 0.408721 0.397452 0.371501 0.422313 0.431166 0.454145 0.411418 0.382046 0.371367 0.385213 0.407923 0.38157 0.870044 0.922212 1 0.800774 0.571177 0.402803 0.400994 0.417275 0.404767 0.40833 0.424261 0.423875 0.420236 0.414866 0.422266 0.421707 0.4318 0.421766 0.424263 0.419201 0.393434 0.443558 0.369007 0.373643 0.376702 0.372167 0.410926 0.368618 0.366152 0.330413 0.371501 0.422313 0.431166 0.422442 0.427564 0.440268 0.368033 0.384473 0.383129 0.438273
0.21634 0.392828 0.0953454 0.0980087 0.104259 0.104346 0.0891399 0.321491 0.321491 0.321491 0.283495 0.283495 0.335068 0.313946 0.314919 0.333569 0.35344 0.352474 0.338991 0.341911 0.358956 0.348885 0.348885 0.348885 0.355947 0.384692 0.379775 0.391126 0.390989 0.382091 0.357517 0.397258 0.403921 0.434784 0.396043 0.371204 0.351085 0.370475 0.397768 0.369465 0.881859 0.8251 0.77372 1 0.532244 0.383891 0.382604 0.395799 0.390967 0.391549 0.399701 0.401823 0.397508 0.390693 0.401766 0.404908 0.413664 0.400963 0.414877 0.40284 0.38079 0.429923 0.350248 0.356131 0.356852 0.350959 0.392828 0.343677 0.348698 0.31772 0.357517 0.397258 0.403921 0.403323 0.39985 0.419499 0.356778 0.376187 0.37539 0.414804
0.207623 0.420291 0.104285 0.0938069 0.0979972 0.0979642 0.0866932 0.341299 0.341299 0.341299 0.285293 0.285293 0.371886 0.339172 0.322304 0.347725 0.370261 0.356254 0.348944 0.347814 0.380811 0.361452 0.361452 0.361452 0.378541 0.422567 0.410172 0.420333 0.415873 0.419775 0.395588 0.442871 0.443804 0.506434 0.444401 0.377602 0.379941 0.389656 0.400329 0.394981 0.562496 0.562572 0.565174 0.554388 1 0.430237 0.448646 0.449702 0.447155 0.436126 0.449864 0.451458 0.451682 0.447725 0.451524 0.452999 0.438248 0.424649 0.431251 0.443183 0.416275 0.428578 0.359427 0.360035 0.365611 0.370333 0.420291 0.352706 0.368449 0.335179 0.395588 0.442871 0.443804 0.453423 0.435541 0.457414 0.379634 0.411779 0.393113 0.45567
0.225835 0.460025 0.104737 0.1021 0.115922 0.107664 0.0925594 0.371393 0.371393 0.371393 0.32279 0.32279 0.436507 0.398966 0.373211 0.394593 0.410719 0.371601 0.366567 0.357313 0.402676 0.395419 0.395419 0.395419 0.415337 0.446013 0.444686 0.428947 0.439648 0.424309 0.418722 0.48474 0.489139 0.499372 0.463548 0.421362 0.395454 0.38475 0.425701 0.424533 0.422226 0.426332 0.428631 0.419699 0.462996 1 0.611471 0.574366 0.548975 0.566008 0.451861 0.442453 0.476498 0.464967 0.436041 0.479654 0.485227 0.469084 0.482376 0.467297 0.465207 0.426354 0.402784 0.398002 0.397557 0.399626 0.460025 0.40923 0.406474 0.346497 0.418722 0.48474 0.489139 0.499754 0.492285 0.487338 0.421543 0.442332 0.446933 0.487751
0.230731 0.467754 0.110769 0.10718 0.113508 0.122071 0.0884478 0.365697 0.365697 0.365697 0.325949 0.325949 0.422021 0.387371 0.353806 0.389971 0.418188 0.388016 0.381632 0.365438 0.420333 0.404141 0.404141 0.404141 0.418342 0.454911 0.446739 0.435366 0.443487 0.435859 0.402819 0.502429 0.504849 0.490855 0.480205 0.408354 0.413624 0.387433 0.436935 0.43765 0.44229 0.442588 0.441908 0.44005 0.485694 0.613568 1 0.64505 0.608079 0.615395 0.46749 0.473119 0.473815 0.471324 0.468548 0.477879 0.487779 0.479113 0.477961 0.467228 0.467476 0.445796 0.402657 0.399284 0.395717 0.399454 0.467754 0.403037 0.424639 0.344556 0.402819 0.502429 0.504849 0.512707 0.509641 0.480684 0.438927 0.466219 0.456379 0.487243
0.239446 0.45356 0.109156 0.105021 0.114452 0.111828 0.0829621 0.37052 0.37052 0.37052 0.320427 0.320427 0.424174 0.376711 0.363276 0.387024 0.416122 0.375449 0.384172 0.367871 0.417798 0.392466 0.392466 0.392466 0.402923 0.433364 0.435225 0.431606 0.43206 0.427497 0.396095 0.48356 0.491763 0.478852 0.486354 0.397975 0.39741 0.384458 0.434274 0.428029 0.434956 0.438526 0.439507 0.433063 0.476837 0.56523 0.632007 1 0.605266 0.64594 0.460281 0.457935 0.46717 0.457509 0.469369 0.476555 0.479501 0.463941 0.483646 0.459734 0.463325 0.431629 0.391363 0.38938 0.392386 0.393682 0.45356 0.402799 0.41373 0.350227 0.396095 0.48356 0.491763 0.492562 0.497669 0.471493 0.420215 0.460258 0.444303 0.474935
0.234453 0.453145 0.102138 0.112798 0.114391 0.122086 0.0928806 0.350059 0.350059 0.350059 0.310213 0.310213 0.41315 0.362325 0.350429 0.361189 0.393475 0.365504 0.369524 0.345356 0.389145 0.382086 0.382086 0.382086 0.389109 0.431326 0.430439 0.413912 0.426569 0.411803 0.394056 0.460491 0.461597 0.478946 0.447019 0.405273 0.369755 0.369449 0.42176 0.431337 0.428182 0.426669 0.422334 0.427175 0.469499 0.546358 0.594233 0.60231 1 0.607471 0.465911 0.451647 0.465227 0.451574 0.465441 0.461094 0.474027 0.437449 0.451881 0.453355 0.442823 0.418865 0.37826 0.374523 0.376546 0.376794 0.453145 0.384028 0.386081 0.351593 0.394056 0.460491 0.461597 0.478259 0.46766 0.461083 0.426905 0.451295 0.435303 0.469855
0.244781 0.458882 0.119553 0.123075 0.126375 0.118135 0.0975547 0.358374 0.358374 0.358374 0.320834 0.320834 0.407257 0.38038 0.355331 0.373494 0.392892 0.369954 0.35827 0.352921 0.398878 0.376759 0.376759 0.376759 0.392611 0.438325 0.431075 0.422636 0.422487 0.421215 0.401762 0.479434 0.48566 0.470978 0.462288 0.410941 0.403158 0.383259 0.414994 0.430687 0.43091 0.433984 0.431778 0.429848 0.470259 0.567031 0.614752 0.654227 0.615909 1 0.458604 0.455973 0.470726 0.446622 0.455768 0.464636 0.469981 0.451357 0.460022 0.467078 0.444083 0.414153 0.389452 0.386659 0.389953 0.390207 0.458882 0.394068 0.399323 0.349835 0.401762 0.479434 0.48566 0.494818 0.491207 0.469226 0.430886 0.460946 0.450514 0.480273
0.207529 0.411525 0.0946682 0.0949169 0.106422 0.108184 0.0829581 0.323929 0.323929 0.323929 0.296801 0.296801 0.392217 0.332882 0.3251 0.346604 0.365821 0.340925 0.351043 0.324593 0.367599 0.343179 0.343179 0.343179 0.376762 0.429205 0.425155 0.417291 0.428303 0.426076 0.365577 0.428602 0.433762 0.468049 0.452159 0.385255 0.356526 0.377292 0.398385 0.385847 0.416083 0.415261 0.419784 0.412771 0.450792 0.416476 0.425965 0.432424 0.439027 0.430991 1 0.514623 0.571378 0.568579 0.643291 0.44953 0.447424 0.42887 0.447597 0.427906 0.413345 0.392052 0.369579 0.369111 0.370294 0.371366 0.411525 0.354189 0.351468 0.337642 0.365577 0.428602 0.433762 0.429753 0.42364 0.440278 0.390464 0.394893 0.40303 0.444274
0.213375 0.424419 0.100849 0.105732 0.113614 0.112015 0.0756656 0.315128 0.315128 0.315128 0.280818 0.280818 0.387118 0.349085 0.324601 0.344999 0.369251 0.352175 0.342779 0.32482 0.35371 0.344401 0.344401 0.344401 0.3466 0.415038 0.405457 0.395364 0.398696 0.400439 0.382801 0.414061 0.411527 0.440153 0.43278 0.376109 0.374513 0.367877 0.391632 0.392566 0.400784 0.404625 0.404572 0.402211 0.43551 0.401571 0.418418 0.422471 0.410116 0.416084 0.499263 1 0.477483 0.487456 0.516802 0.415071 0.426448 0.424505 0.431629 0.411103 0.409204 0.383262 0.376181 0.371899 0.376961 0.379166 0.424419 0.345424 0.341951 0.334768 0.382801 0.414061 0.411527 0.40369 0.408079 0.42504 0.374523 0.387725 0.379532 0.433235
0.20857 0.425723 0.0944498 0.0951998 0.104979 0.104187 0.0754333 0.337273 0.337273 0.337273 0.295726 0.295726 0.376578 0.340876 0.325876 0.341936 0.364454 0.352864 0.352924 0.335748 0.371943 0.356562 0.356562 0.356562 0.381783 0.463108 0.446706 0.443485 0.436103 0.43798 0.367943 0.436758 0.426058 0.457082 0.44965 0.382612 0.363074 0.380638 0.394621 0.39325 0.407046 0.410766 0.411387 0.404807 0.444168 0.434884 0.430327 0.434004 0.42867 0.429548 0.570243 0.486877 1 0.687786 0.566475 0.450063 0.441577 0.423209 0.459324 0.431271 0.421616 0.404278 0.382068 0.377694 0.3802 0.383497 0.425723 0.369507 0.367354 0.336232 0.367943 0.436758 0.426058 0.438555 0.43387 0.455911 0.390926 0.398913 0.418637 0.466229
0.210235 0.435289 0.0939214 0.0892779 0.104946 0.104762 0.0855502 0.344407 0.344407 0.344407 0.30764 0.30764 0.386088 0.352891 0.331108 0.339646 0.372814 0.351403 0.350429 0.344532 0.380384 0.35902 0.35902 0.35902 0.390452 0.456389 0.438851 0.43854 0.437082 0.437475 0.3895 0.44624 0.437446 0.468031 0.45561 0.385941 0.365645 0.388405 0.394925 0.38988 0.411375 0.416389 0.417038 0.407491 0.44936 0.43029 0.434308 0.429501 0.429935 0.416478 0.580772 0.498828 0.701525 1 0.54178 0.455614 0.451517 0.42814 0.463047 0.431011 0.430377 0.398068 0.388539 0.383827 0.383358 0.391371 0.435289 0.386028 0.390822 0.341811 0.3895 0.44624 0.437446 0.450608 0.432318 0.470495 0.393945 0.406592 0.423269 0.465865
0.212231 0.405813 0.0990201 0.104518 0.106894 0.107587 0.0767487 0.320672 0.320672 0.320672 0.282201 0.282201 0.378928 0.3479 0.336223 0.345336 0.38905 0.343659 0.357927 0.330134 0.362412 0.350618 0.350618 0.350618 0.350418 0.433245 0.421933 0.417005 0.421455 0.416027 0.364887 0.410455 0.413941 0.444823 0.442153 0.374845 0.355765 0.368993 0.383496 0.377717 0.406297 0.405679 0.409618 0.405705 0.448657 0.409713 0.428065 0.439818 0.43514 0.423333 0.639248 0.526462 0.560057 0.531892 1 0.430817 0.433271 0.416191 0.432344 0.424006 0.398967 0.38486 0.369902 0.36704 0.371357 0.37726 0.405813 0.344327 0.348679 0.329277 0.364887 0.410455 0.413941 0.411504 0.401536 0.431088 0.387064 0.391102 0.396445 0.438537
0.198744 0.415038 0.0907533 0.0880797 0.104077 0.101946 0.0799231 0.338274 0.338274 0.338274 0.317493 0.317493 0.378785 0.333315 0.323687 0.35243 0.376163 0.352304 0.338043 0.337063 0.383423 0.35659 0.35659 0.35659 0.374349 0.427433 0.415912 0.415997 0.416374 0.420084 0.384327 0.435457 0.442549 0.447433 0.42578 0.369346 0.370027 0.393852 0.391636 0.404983 0.411362 0.410169 0.409624 0.412609 0.442682 0.439737 0.423983 0.430374 0.423644 0.424836 0.434022 0.410021 0.441126 0.435838 0.416976 1 0.460693 0.428575 0.448043 0.4411 0.418975 0.409442 0.375792 0.374749 0.380533 0.380949 0.415038 0.372445 0.366178 0.333523 0.384327 0.435457 0.442549 0.443867 0.435164 0.44923 0.393019 0.398772 0.413236 0.459869
0.200873 0.440799 0.0859329 0.0825219 0.0889777 0.0850686 0.0701509 0.3412 0.3412 0.3412 0.292101 0.292101 0.372601 0.31697 0.320487 0.336739 0.353507 0.343127 0.365193 0.348212 0.39172 0.345201 0.345201 0.345201 0.392101 0.426409 0.422095 0.412442 0.414342 0.411784 0.378606 0.43334 0.442319 0.440384 0.442488 0.379738 0.354781 0.383926 0.417483 0.388696 0.401079 0.401875 0.40228 0.402018 0.411651 0.431128 0.426706 0.433792 0.432453 0.422223 0.424583 0.417547 0.423856 0.4285 0.41639 0.446618 1 0.450985 0.461248 0.465774 0.408177 0.378022 0.368704 0.365196 0.373635 0.371463 0.440799 0.371816 0.383427 0.31524 0.378606 0.43334 0.442319 0.448231 0.454425 0.570731 0.397383 0.4102 0.419207 0.584853
0.204794 0.442191 0.0980429 0.0878378 0.0980388 0.0979479 0.0780444 0.334938 0.334938 0.334938 0.282562 0.282562 0.378465 0.34314 0.331055 0.351715 0.349857 0.338482 0.340729 0.332005 0.362432 0.346213 0.346213 0.346213 0.371915 0.421909 0.412413 0.404115 0.406453 0.409718 0.354763 0.418848 0.427472 0.425361 0.409895 0.368823 0.359883 0.365096 0.388035 0.376734 0.385382 0.386647 0.387972 0.387628 0.400109 0.415697 0.420357 0.417958 0.39146 0.410121 0.401962 0.404982 0.404309 0.400048 0.392153 0.418709 0.438298 1 0.462228 0.455392 0.380368 0.381115 0.388291 0.38458 0.390243 0.384476 0.442191 0.369947 0.369302 0.317425 0.354763 0.418848 0.427472 0.425272 0.421438 0.444136 0.368256 0.379269 0.383544 0.452838
0.197707 0.42826 0.0838001 0.0852266 0.0966928 0.0924799 0.0608112 0.327558 0.327558 0.327558 0.290281 0.290281 0.389951 0.348892 0.322252 0.351053 0.379975 0.339155 0.344113 0.328348 0.383156 0.344778 0.344778 0.344778 0.378577 0.441687 0.416964 0.423193 0.41886 0.424505 0.372689 0.435021 0.441711 0.427554 0.427384 0.382779 0.36308 0.37022 0.395926 0.380071 0.401724 0.400797 0.397623 0.408505 0.403353 0.421608 0.416918 0.431512 0.402935 0.408228 0.415968 0.422386 0.435433 0.430306 0.410571 0.449528 0.462984 0.460411 1 0.527752 0.403893 0.373534 0.386893 0.384524 0.383072 0.382233 0.42826 0.368405 0.37203 0.32354 0.372689 0.435021 0.441711 0.448962 0.440695 0.478505 0.391137 0.402175 0.418004 0.470925
0.19162 0.434505 0.0907163 0.0925157 0.0900202 0.0895035 0.0609904 0.329825 0.329825 0.329825 0.297427 0.297427 0.386064 0.351398 0.334471 0.349756 0.375593 0.337411 0.34759 0.330817 0.363931 0.354431 0.354431 0.354431 0.359391 0.458063 0.4477 0.433614 0.435481 0.450898 0.381089 0.444817 0.443268 0.430024 0.418877 0.388149 0.346305 0.370603 0.396888 0.393455 0.398225 0.396175 0.394572 0.397073 0.418525 0.419647 0.406765 0.416892 0.412553 0.422419 0.408244 0.400283 0.421889 0.408256 0.408542 0.438415 0.470094 0.458757 0.533098 1 0.394487 0.379103 0.369603 0.366231 0.36327 0.372393 0.434505 0.370368 0.372037 0.320243 0.381089 0.444817 0.443268 0.454565 0.445569 0.466076 0.393138 0.393645 0.384594 0.469042
0.202766 0.379615 0.101339 0.0924295 0.100653 0.0990386 0.073711 0.323876 0.323876 0.323876 0.292562 0.292562 0.345989 0.314007 0.304085 0.324217 0.343527 0.333113 0.33564 0.33352 0.369056 0.335387 0.335387 0.335387 0.371616 0.385173 0.374472 0.379211 0.382337 0.385192 0.357422 0.403482 0.41249 0.424686 0.399304 0.367624 0.344938 0.341183 0.38658 0.383738 0.36655 0.367853 0.366984 0.364867 0.387597 0.412366 0.409463 0.415385 0.400071 0.39329 0.392712 0.396433 0.398417 0.404244 0.379144 0.406358 0.408825 0.381993 0.401002 0.385982 1 0.379317 0.340543 0.340531 0.342732 0.346431 0.379615 0.355926 0.361082 0.312728 0.357422 0.403482 0.41249 0.404707 0.402378 0.416448 0.391013 0.379741 0.374312 0.407297
0.18889 0.350644 0.0874094 0.0892259 0.0856609 0.0980971 0.0728619 0.303443 0.303443 0.303443 0.269123 0.269123 0.326973 0.298756 0.275376 0.317844 0.314511 0.294013 0.301015 0.290664 0.334035 0.306888 0.306888 0.306888 0.308826 0.355571 0.349589 0.334661 0.342186 0.347681 0.33357 0.365348 0.36556 0.382587 0.357533 0.330385 0.342581 0.333321 0.359399 0.348011 0.403356 0.399691 0.396864 0.404359 0.38995 0.352326 0.36251 0.356679 0.35089 0.344053 0.354202 0.35221 0.363942 0.350225 0.344943 0.383319 0.359511 0.355364 0.357963 0.353595 0.355137 1 0.318116 0.317986 0.3157 0.316463 0.350644 0.308373 0.319693 0.288672 0.33357 0.365348 0.36556 0.371894 0.372895 0.365727 0.342731 0.352064 0.343372 0.367181
