C1903d2TS003_1 C1903d2TS010_1 C1903d2TS010_2 C1903d2TS010_3 C1903d2TS010_4 C1903d2TS010_5 C1903d2TS044_1 C1903d2TS049_1 C1903d2TS049_2 C1903d2TS049_3 C1903d2TS049_4 C1903d2TS049_5 C1903d2TS067_1 C1903d2TS067_2 C1903d2TS067_3 C1903d2TS067_4 C1903d2TS067_5 C1903d2TS103_1 C1903d2TS121_1 C1903d2TS121_2 C1903d2TS121_3 C1903d2TS123_1 C1903d2TS123_2 C1903d2TS123_3 C1903d2TS123_4 C1903d2TS123_5 C1903d2TS131_1 C1903d2TS131_2 C1903d2TS131_3 C1903d2TS131_4 C1903d2TS131_5 C1903d2TS210_1 C1903d2TS210_2 C1903d2TS210_3 C1903d2TS210_4 C1903d2TS210_5 C1903d2TS215_1 C1903d2TS215_2 C1903d2TS215_3 C1903d2TS215_4 C1903d2TS215_5 C1903d2TS228_1 C1903d2TS228_2 C1903d2TS228_3 C1903d2TS228_4 C1903d2TS228_5 C1903d2TS240_1 C1903d2TS240_2 C1903d2TS240_3 C1903d2TS240_4 C1903d2TS240_5 C1903d2TS258_1 C1903d2TS258_2 C1903d2TS258_3 C1903d2TS258_4 C1903d2TS258_5 C1903d2TS270_1 C1903d2TS273_1 C1903d2TS273_2 C1903d2TS273_3 C1903d2TS273_4 C1903d2TS273_5 C1903d2TS301_1 C1903d2TS345_1 C1903d2TS345_2 C1903d2TS345_3 C1903d2TS345_4 C1903d2TS345_5 C1903d2TS347_1 C1903d2TS347_2 C1903d2TS347_3 C1903d2TS405_1 C1903d2TS405_2 C1903d2TS405_3 C1903d2TS405_4 C1903d2TS405_5 C1903d2TS432_1 C1903d2TS438_1 C1903d2TS438_2 C1903d2TS438_3 C1903d2TS438_4 C1903d2TS438_5
0.27252 0.491107 0.502656 0.473606 0.504105 0.483642 0.404523 0.1639 0.157545 0.151501 0.1336 0.113395 0.299716 0.299716 0.299716 0.312467 0.312467 0.380086 0.284901 0.260329 0.232995 0.438222 0.392039 0.392039 0.392039 0.392039 0.716393 0.746558 0.742735 0.728691 1 0.511058 0.53545 0.513228 0.542691 0.530915 0.45548 0.467537 0.4658 0.448241 0.446942 0.542609 0.55305 0.57543 0.540918 0.564376 0.545735 0.539209 0.566403 0.523737 0.5679 0.546978 0.564058 0.564405 0.511685 0.546881 0.48716 0.497766 0.488017 0.488017 0.507275 0.484949 0.404523 0.428099 0.411051 0.441727 0.407217 0.434912 0.453528 0.42505 0.417689 0.511058 0.53545 0.513228 0.542691 0.530915 0.495494 0.461156 0.545566 0.40022 0.553034 0.557806
0.23462 0.453424 0.431594 0.412497 0.418287 0.435064 0.373974 0.151132 0.127558 0.125084 0.113021 0.0993309 0.280993 0.280993 0.280993 0.269056 0.269056 0.322036 0.244646 0.236013 0.209467 0.381695 0.322954 0.322954 0.322954 0.322954 0.427842 0.479636 0.478484 0.45322 0.459637 1 0.706314 0.505084 0.498576 0.493035 0.495986 0.383788 0.415613 0.355675 0.392369 0.530743 0.522318 0.525048 0.540271 0.497615 0.466334 0.446302 0.453797 0.460745 0.452713 0.491737 0.482793 0.445467 0.444866 0.47372 0.4411 0.517494 0.504379 0.504379 0.505767 0.500891 0.373974 0.40602 0.349207 0.354054 0.403962 0.378613 0.384362 0.388389 0.354274 1 0.706314 0.505084 0.498576 0.493035 0.476709 0.38376 0.463821 0.346313 0.46757 0.46556
0.217872 0.418996 0.406602 0.392289 0.419307 0.407443 0.356033 0.145857 0.120202 0.116683 0.102859 0.075605 0.256305 0.256305 0.256305 0.260099 0.260099 0.317075 0.22939 0.221366 0.196947 0.369248 0.31458 0.31458 0.31458 0.31458 0.426432 0.489651 0.489934 0.45431 0.468787 0.663123 1 0.474786 0.483967 0.467113 0.466774 0.374508 0.384742 0.336842 0.389772 0.491031 0.484826 0.498701 0.502638 0.468981 0.45313 0.433778 0.440645 0.444901 0.434491 0.478614 0.467453 0.439748 0.432703 0.471821 0.387882 0.504197 0.493515 0.493515 0.500754 0.501749 0.356033 0.398794 0.362107 0.346673 0.383675 0.355591 0.383503 0.403114 0.345024 0.663123 1 0.474786 0.483967 0.467113 0.445307 0.392136 0.443312 0.345802 0.448991 0.444668
0.275032 0.475049 0.485552 0.465368 0.470988 0.468996 0.439234 0.147154 0.144684 0.118005 0.114535 0.0856494 0.278921 0.278921 0.278921 0.279395 0.279395 0.375558 0.255733 0.245003 0.215822 0.416548 0.362808 0.362808 0.362808 0.362808 0.488004 0.493649 0.494766 0.497039 0.496839 0.523614 0.512246 1 0.569206 0.639403 0.475078 0.415133 0.432158 0.38105 0.44462 0.521109 0.508301 0.512023 0.523254 0.501348 0.549925 0.500437 0.504525 0.535348 0.515209 0.515606 0.502229 0.506313 0.464493 0.512644 0.466259 0.488952 0.478461 0.478461 0.504579 0.487838 0.439234 0.394969 0.374308 0.415403 0.406726 0.422926 0.41401 0.415739 0.408187 0.523614 0.512246 1 0.569206 0.639403 0.479448 0.446265 0.508997 0.380373 0.519795 0.509978
0.270926 0.488813 0.458143 0.456874 0.460032 0.451634 0.442806 0.163735 0.148085 0.148566 0.109477 0.10723 0.294776 0.294776 0.294776 0.30758 0.30758 0.359072 0.28948 0.267102 0.242326 0.413136 0.351187 0.351187 0.351187 0.351187 0.519242 0.545929 0.549211 0.529533 0.531171 0.523658 0.528363 0.588796 1 0.6088 0.438744 0.428393 0.42901 0.380488 0.425938 0.552609 0.552515 0.554057 0.557516 0.560672 0.534756 0.54846 0.525906 0.515665 0.52225 0.51104 0.505827 0.498226 0.450121 0.507373 0.449495 0.509895 0.500598 0.500598 0.509224 0.501786 0.442806 0.429147 0.37468 0.416405 0.40668 0.425716 0.409654 0.423883 0.386 0.523658 0.528363 0.588796 1 0.6088 0.479221 0.455853 0.502813 0.369483 0.502739 0.509405
0.266515 0.495214 0.469942 0.442683 0.461197 0.444068 0.430839 0.162687 0.136897 0.123261 0.113128 0.0858719 0.269381 0.269381 0.269381 0.269731 0.269731 0.345145 0.271409 0.251431 0.219616 0.39945 0.353563 0.353563 0.353563 0.353563 0.504894 0.493009 0.506944 0.500349 0.509168 0.516844 0.512687 0.629118 0.591977 1 0.45507 0.413168 0.441798 0.376122 0.414376 0.538152 0.537704 0.542823 0.545301 0.524293 0.546504 0.523805 0.534897 0.544319 0.536155 0.504349 0.493842 0.50626 0.465785 0.502501 0.462888 0.47117 0.462034 0.462034 0.486394 0.462766 0.430839 0.407256 0.343868 0.404559 0.396374 0.41595 0.428731 0.413839 0.400181 0.516844 0.512687 0.629118 0.591977 1 0.485099 0.422989 0.526226 0.366944 0.530693 0.537527
0.25463 0.427462 0.424434 0.453308 0.422713 0.433134 0.361697 0.165051 0.159719 0.134112 0.117453 0.105784 0.293714 0.293714 0.293714 0.288561 0.288561 0.351818 0.263855 0.245553 0.209256 0.372524 0.355396 0.355396 0.355396 0.355396 0.40457 0.441969 0.441003 0.414729 0.42848 0.531294 0.522778 0.468416 0.420066 0.443392 1 0.393154 0.415002 0.379812 0.441361 0.460403 0.447164 0.443214 0.471401 0.42747 0.490695 0.464737 0.46434 0.474277 0.468495 0.499295 0.462761 0.460376 0.446076 0.463537 0.441094 0.469469 0.458486 0.458486 0.466601 0.461106 0.361697 0.408825 0.385566 0.422377 0.390134 0.393432 0.409476 0.400719 0.365461 0.531294 0.522778 0.468416 0.420066 0.443392 0.462767 0.387514 0.445703 0.360285 0.443876 0.443353
0.223189 0.354963 0.363865 0.348407 0.380143 0.349611 0.302726 0.13419 0.135768 0.126583 0.11037 0.0898808 0.24895 0.24895 0.24895 0.26564 0.26564 0.348857 0.25056 0.241611 0.204674 0.372763 0.323593 0.323593 0.323593 0.323593 0.411172 0.446732 0.417592 0.401842 0.433289 0.389961 0.389817 0.402065 0.390458 0.398602 0.391451 1 0.467966 0.342398 0.363558 0.41352 0.409431 0.413848 0.414801 0.388473 0.392093 0.389822 0.405986 0.40044 0.403818 0.412326 0.393647 0.407131 0.369671 0.412491 0.395425 0.36218 0.364082 0.364082 0.358969 0.357021 0.302726 0.355364 0.373452 0.368029 0.298947 0.360013 0.331425 0.345347 0.34429 0.389961 0.389817 0.402065 0.390458 0.398602 0.392683 0.330849 0.409003 0.303616 0.407645 0.408758
0.244266 0.398271 0.394513 0.393567 0.396525 0.366494 0.331937 0.124141 0.115357 0.10503 0.0930845 0.0877459 0.270144 0.270144 0.270144 0.274825 0.274825 0.338836 0.265623 0.254378 0.222466 0.420535 0.348989 0.348989 0.348989 0.348989 0.401062 0.445045 0.430905 0.400157 0.426151 0.420427 0.404206 0.41666 0.413889 0.421133 0.401332 0.453316 1 0.40625 0.46008 0.457297 0.451265 0.452686 0.458427 0.418282 0.412228 0.41296 0.425787 0.411715 0.414872 0.444278 0.431915 0.427423 0.403697 0.439062 0.390305 0.400411 0.386755 0.386755 0.409275 0.38551 0.331937 0.36747 0.391409 0.394739 0.353417 0.399732 0.382039 0.353841 0.410187 0.420427 0.404206 0.41666 0.413889 0.421133 0.407354 0.338679 0.438132 0.330143 0.416478 0.425972
0.272419 0.41085 0.428954 0.404887 0.405644 0.407996 0.362066 0.173763 0.145399 0.158291 0.126043 0.117411 0.29922 0.29922 0.29922 0.281793 0.281793 0.356895 0.282949 0.273696 0.22065 0.398166 0.385327 0.385327 0.385327 0.385327 0.423644 0.448957 0.449274 0.417188 0.434817 0.389478 0.378258 0.419016 0.396762 0.406216 0.401315 0.384834 0.420679 1 0.444855 0.450223 0.443798 0.440307 0.448744 0.461721 0.416601 0.427288 0.420332 0.416244 0.432368 0.416893 0.419474 0.418934 0.408382 0.416662 0.395264 0.406664 0.395698 0.395698 0.423962 0.402507 0.362066 0.385923 0.405334 0.444268 0.347939 0.444236 0.395791 0.388264 0.376841 0.389478 0.378258 0.419016 0.396762 0.406216 0.38968 0.365596 0.444123 0.330398 0.439389 0.442135
0.282638 0.42734 0.414839 0.418189 0.411266 0.39492 0.350389 0.165568 0.154368 0.133754 0.130513 0.12163 0.312082 0.312082 0.312082 0.30445 0.30445 0.355126 0.293387 0.25768 0.221297 0.41594 0.357435 0.357435 0.357435 0.357435 0.395051 0.408167 0.438637 0.419696 0.424803 0.425798 0.418884 0.445575 0.425485 0.423006 0.468293 0.368722 0.482765 0.456132 1 0.436602 0.430926 0.433307 0.438707 0.444596 0.449144 0.437301 0.436579 0.432475 0.432611 0.46581 0.456143 0.445204 0.422873 0.452864 0.427203 0.450549 0.432501 0.432501 0.449207 0.434897 0.350389 0.371104 0.414115 0.402159 0.359808 0.408809 0.399381 0.412321 0.416353 0.425798 0.418884 0.445575 0.425485 0.423006 0.417008 0.382857 0.434278 0.35177 0.437033 0.447585
0.252996 0.47063 0.450812 0.431022 0.45592 0.443538 0.402585 0.159337 0.125294 0.131252 0.110622 0.111289 0.275791 0.275791 0.275791 0.261739 0.261739 0.36519 0.263995 0.238632 0.212896 0.427475 0.36556 0.36556 0.36556 0.36556 0.490609 0.531062 0.525671 0.487867 0.503755 0.555107 0.543487 0.512617 0.539322 0.536208 0.453023 0.423157 0.457432 0.410683 0.413833 1 0.882601 0.793042 0.921663 0.604957 0.519946 0.517866 0.520083 0.501638 0.527517 0.508744 0.506093 0.488397 0.492853 0.488008 0.474371 0.477364 0.463143 0.463143 0.487977 0.466871 0.402585 0.439768 0.375633 0.420277 0.409375 0.458443 0.41244 0.406284 0.387165 0.555107 0.543487 0.512617 0.539322 0.536208 0.486393 0.401389 0.504591 0.369954 0.489583 0.502948
0.249643 0.475508 0.457571 0.435254 0.46365 0.45212 0.401218 0.154945 0.124744 0.129731 0.117452 0.109726 0.27519 0.27519 0.27519 0.263004 0.263004 0.367472 0.265161 0.241791 0.211064 0.436185 0.375735 0.375735 0.375735 0.375735 0.508853 0.547894 0.53158 0.497476 0.519307 0.554856 0.536962 0.514954 0.546899 0.550013 0.446418 0.41725 0.456462 0.410598 0.41915 0.890608 1 0.874988 0.848369 0.613005 0.523998 0.522675 0.532743 0.505248 0.532181 0.513762 0.514461 0.491306 0.499764 0.496021 0.482342 0.480537 0.46948 0.46948 0.488826 0.473345 0.401218 0.44696 0.375556 0.418942 0.417291 0.471001 0.417821 0.403116 0.393017 0.554856 0.536962 0.514954 0.546899 0.550013 0.482327 0.404569 0.511423 0.381518 0.496664 0.511646
0.239235 0.478217 0.465291 0.442442 0.461368 0.452675 0.400692 0.152028 0.124926 0.126964 0.116964 0.109176 0.273473 0.273473 0.273473 0.266233 0.266233 0.369417 0.257511 0.239751 0.205639 0.437549 0.376564 0.376564 0.376564 0.376564 0.517138 0.556142 0.546746 0.513359 0.53779 0.542456 0.538359 0.513103 0.538765 0.541061 0.440108 0.409268 0.454466 0.405783 0.420585 0.793757 0.867818 1 0.767335 0.625835 0.527741 0.522176 0.536443 0.50958 0.53651 0.522959 0.523966 0.498336 0.509802 0.506541 0.479761 0.489463 0.480617 0.480617 0.498391 0.482736 0.400692 0.45304 0.3837 0.42595 0.421107 0.464105 0.422494 0.391153 0.393395 0.542456 0.538359 0.513103 0.538765 0.541061 0.492667 0.39998 0.512059 0.386135 0.498062 0.509358
0.248331 0.465579 0.440066 0.427381 0.446259 0.43615 0.396722 0.157744 0.12441 0.129704 0.109892 0.109088 0.274652 0.274652 0.274652 0.26186 0.26186 0.361996 0.260192 0.23278 0.214383 0.41708 0.352136 0.352136 0.352136 0.352136 0.475197 0.515143 0.51177 0.471181 0.493882 0.552252 0.542293 0.506625 0.536483 0.535086 0.454258 0.415753 0.451171 0.404165 0.412902 0.916697 0.828765 0.753201 1 0.590726 0.514816 0.513631 0.509992 0.49727 0.520362 0.497499 0.49777 0.481041 0.487824 0.477199 0.459156 0.480825 0.464496 0.464496 0.486789 0.465368 0.396722 0.431599 0.369173 0.416522 0.404189 0.451936 0.406252 0.407198 0.38451 0.552252 0.542293 0.506625 0.536483 0.535086 0.483766 0.401567 0.497716 0.365573 0.483547 0.498094
0.269338 0.489905 0.479741 0.462238 0.468524 0.468332 0.417175 0.171261 0.142146 0.129753 0.130657 0.0971997 0.284094 0.284094 0.284094 0.27728 0.27728 0.369355 0.281512 0.25157 0.216213 0.455839 0.377466 0.377466 0.377466 0.377466 0.523088 0.568802 0.532884 0.499466 0.535653 0.523032 0.520648 0.515752 0.557899 0.529138 0.440955 0.409091 0.437911 0.435009 0.441287 0.612737 0.61331 0.625923 0.60542 1 0.519946 0.493449 0.526924 0.507274 0.516424 0.51319 0.503252 0.486599 0.498013 0.480397 0.464419 0.484134 0.473502 0.473502 0.485171 0.485116 0.417175 0.425146 0.390642 0.441987 0.431956 0.463368 0.442785 0.406965 0.430344 0.523032 0.520648 0.515752 0.557899 0.529138 0.480006 0.431296 0.570125 0.395362 0.570257 0.570141
0.249526 0.504478 0.529954 0.497844 0.502439 0.472118 0.466428 0.153572 0.143434 0.137522 0.117962 0.109576 0.284193 0.284193 0.284193 0.287044 0.287044 0.378689 0.269595 0.248885 0.219968 0.413218 0.382157 0.382157 0.382157 0.382157 0.512442 0.556186 0.540385 0.517922 0.526748 0.512578 0.520018 0.549555 0.531817 0.556255 0.51178 0.426132 0.43436 0.386647 0.452606 0.531605 0.531578 0.541709 0.536504 0.520383 1 0.654236 0.684426 0.738174 0.660503 0.58163 0.560039 0.541471 0.549336 0.542495 0.537348 0.537624 0.530956 0.530956 0.532643 0.521888 0.466428 0.451668 0.38091 0.447306 0.409053 0.415845 0.43283 0.422852 0.429506 0.512578 0.520018 0.549555 0.531817 0.556255 0.495119 0.421133 0.56255 0.378679 0.560245 0.568709
0.2689 0.515812 0.545293 0.517915 0.547731 0.517217 0.484088 0.158056 0.166582 0.143704 0.121243 0.112945 0.304673 0.304673 0.304673 0.301565 0.301565 0.386152 0.294115 0.267435 0.239824 0.427882 0.372671 0.372671 0.372671 0.372671 0.505386 0.550244 0.544946 0.524066 0.522875 0.499031 0.494999 0.51068 0.551602 0.549875 0.498237 0.423415 0.451978 0.406582 0.448267 0.540464 0.540644 0.545383 0.544337 0.513608 0.66146 1 0.667548 0.702893 0.745201 0.582388 0.574266 0.57454 0.549933 0.586432 0.529629 0.579802 0.569955 0.569955 0.576613 0.556197 0.484088 0.46699 0.408873 0.477314 0.423045 0.430062 0.439269 0.429842 0.43088 0.499031 0.494999 0.51068 0.551602 0.549875 0.493648 0.389251 0.548781 0.374292 0.548044 0.559755
0.269976 0.517851 0.512436 0.513802 0.515093 0.473154 0.460211 0.159994 0.150747 0.15438 0.137772 0.108738 0.295051 0.295051 0.295051 0.3005 0.3005 0.394761 0.279985 0.270135 0.22712 0.42303 0.375378 0.375378 0.375378 0.375378 0.54855 0.596624 0.562086 0.562669 0.564151 0.515733 0.519537 0.515998 0.527992 0.555377 0.493089 0.440425 0.462791 0.407316 0.448222 0.558119 0.565793 0.571269 0.554835 0.553584 0.695151 0.67212 1 0.650723 0.706438 0.597466 0.567091 0.587323 0.557284 0.560034 0.553105 0.54221 0.544062 0.544062 0.534379 0.540107 0.460211 0.45295 0.386847 0.472296 0.397221 0.4256 0.452685 0.443149 0.436122 0.515733 0.519537 0.515998 0.527992 0.555377 0.510865 0.412556 0.571091 0.383357 0.576094 0.583209
0.249157 0.512458 0.551853 0.527728 0.521763 0.517271 0.465731 0.171647 0.158013 0.149601 0.131297 0.110364 0.292638 0.292638 0.292638 0.293401 0.293401 0.404819 0.271625 0.255228 0.225862 0.431941 0.386367 0.386367 0.386367 0.386367 0.476242 0.525279 0.508197 0.485089 0.495021 0.493291 0.497408 0.53677 0.503415 0.539563 0.500126 0.419288 0.438371 0.379528 0.434226 0.496585 0.49237 0.502056 0.503788 0.491922 0.727759 0.689819 0.625043 1 0.698275 0.571637 0.541085 0.564897 0.57105 0.532984 0.516508 0.520548 0.51864 0.51864 0.526518 0.507535 0.465731 0.439036 0.417273 0.457528 0.416117 0.405058 0.419079 0.422921 0.414738 0.493291 0.497408 0.53677 0.503415 0.539563 0.498703 0.394721 0.535928 0.336569 0.536081 0.543818
0.269438 0.513728 0.547743 0.528103 0.521101 0.524184 0.464155 0.162045 0.157991 0.150541 0.118954 0.103835 0.29165 0.29165 0.29165 0.291958 0.291958 0.3925 0.289639 0.269486 0.222213 0.419312 0.378918 0.378918 0.378918 0.378918 0.510789 0.555315 0.542879 0.520674 0.527873 0.498237 0.493673 0.520444 0.52692 0.54796 0.496114 0.431198 0.451343 0.393802 0.429895 0.537769 0.532102 0.53571 0.53846 0.523419 0.654351 0.737486 0.677363 0.707884 1 0.598128 0.576284 0.607487 0.564087 0.57146 0.540416 0.535315 0.526706 0.526706 0.560594 0.518064 0.464155 0.449747 0.398307 0.484291 0.41803 0.419449 0.430302 0.428572 0.421071 0.498237 0.493673 0.520444 0.52692 0.54796 0.495615 0.400727 0.544506 0.353212 0.540215 0.537759
0.260655 0.548368 0.488637 0.542483 0.502755 0.497356 0.417883 0.147206 0.146287 0.119813 0.110853 0.0963524 0.308527 0.308527 0.308527 0.300521 0.300521 0.375231 0.291526 0.274601 0.216322 0.40676 0.364398 0.364398 0.364398 0.364398 0.505201 0.548749 0.521684 0.514654 0.499847 0.507568 0.50682 0.512093 0.500813 0.514984 0.505837 0.429537 0.463926 0.385519 0.442579 0.507714 0.506857 0.5173 0.506323 0.511858 0.561241 0.557858 0.569826 0.563591 0.583368 1 0.660881 0.602887 0.519519 0.619413 0.505968 0.539305 0.536089 0.536089 0.548437 0.527518 0.417883 0.459296 0.420146 0.440424 0.420681 0.417521 0.424781 0.42439 0.402261 0.507568 0.50682 0.512093 0.500813 0.514984 0.513086 0.409408 0.541606 0.343715 0.542356 0.5329
0.255618 0.50692 0.484471 0.458514 0.47851 0.511463 0.408606 0.149889 0.146782 0.129871 0.120113 0.109708 0.297854 0.297854 0.297854 0.282835 0.282835 0.370819 0.24968 0.251164 0.202604 0.398813 0.361573 0.361573 0.361573 0.361573 0.513226 0.541173 0.516688 0.516897 0.519246 0.50355 0.48807 0.480314 0.489638 0.479105 0.459247 0.398895 0.442125 0.380088 0.425307 0.49029 0.492225 0.510403 0.490315 0.486283 0.533253 0.545415 0.534952 0.528977 0.559543 0.642718 1 0.588055 0.511796 0.697055 0.480081 0.578124 0.55391 0.55391 0.577057 0.54925 0.408606 0.425102 0.402207 0.415706 0.423454 0.402597 0.427518 0.411546 0.396037 0.50355 0.48807 0.480314 0.489638 0.479105 0.485118 0.401209 0.532377 0.342478 0.523145 0.521103
0.263179 0.498957 0.514542 0.485911 0.512764 0.51501 0.416477 0.172227 0.135792 0.127556 0.113512 0.102618 0.296783 0.296783 0.296783 0.284387 0.284387 0.377634 0.273517 0.268496 0.212727 0.42749 0.37946 0.37946 0.37946 0.37946 0.560581 0.545962 0.530061 0.555103 0.554262 0.491431 0.497051 0.512422 0.502613 0.513404 0.46075 0.427498 0.453698 0.374078 0.439404 0.50097 0.498445 0.514963 0.502683 0.496082 0.541822 0.558022 0.567087 0.57038 0.606067 0.616223 0.614679 1 0.556058 0.586574 0.522869 0.523624 0.511765 0.511765 0.536012 0.503286 0.416477 0.431893 0.398826 0.435443 0.423049 0.415807 0.43966 0.42844 0.409213 0.491431 0.497051 0.512422 0.502613 0.513404 0.500861 0.404268 0.547258 0.345219 0.546564 0.548877
0.263449 0.513684 0.536427 0.484013 0.51654 0.542407 0.435814 0.185981 0.177681 0.134455 0.131856 0.128592 0.326972 0.326972 0.326972 0.327722 0.327722 0.405528 0.283442 0.279127 0.222315 0.449757 0.405085 0.405085 0.405085 0.405085 0.507254 0.50614 0.520514 0.508801 0.49924 0.505461 0.501849 0.478176 0.471269 0.478798 0.471507 0.403542 0.442525 0.394389 0.426605 0.499256 0.492933 0.510099 0.50633 0.511659 0.553239 0.553503 0.543539 0.580815 0.580423 0.545955 0.548047 0.573925 1 0.538248 0.538189 0.530534 0.518964 0.518964 0.531188 0.521619 0.435814 0.451761 0.392177 0.47439 0.449755 0.425533 0.450001 0.438075 0.431659 0.505461 0.501849 0.478176 0.471269 0.478798 0.487018 0.398201 0.54408 0.35361 0.540545 0.532232
0.247035 0.500217 0.500203 0.449533 0.480788 0.475182 0.402284 0.15025 0.136091 0.125489 0.121693 0.101233 0.30111 0.30111 0.30111 0.289049 0.289049 0.372237 0.268012 0.260905 0.208888 0.400061 0.368482 0.368482 0.368482 0.368482 0.502459 0.521468 0.496978 0.508092 0.507923 0.507978 0.51045 0.506971 0.494984 0.498726 0.458546 0.431308 0.458474 0.399225 0.434349 0.488152 0.488833 0.506054 0.489432 0.486796 0.531679 0.556386 0.535426 0.52324 0.557456 0.615696 0.705976 0.566278 0.513455 1 0.502264 0.600419 0.575852 0.575852 0.60237 0.567195 0.402284 0.431023 0.399629 0.414526 0.406467 0.419678 0.418141 0.419547 0.400064 0.507978 0.51045 0.506971 0.494984 0.498726 0.488937 0.399339 0.511028 0.349532 0.517558 0.510764
0.270133 0.513284 0.545945 0.477612 0.535522 0.507786 0.429604 0.195763 0.154941 0.14165 0.139141 0.103441 0.312637 0.312637 0.312637 0.292234 0.292234 0.387302 0.291931 0.269763 0.214436 0.402481 0.381819 0.381819 0.381819 0.381819 0.504739 0.523639 0.503831 0.484221 0.495952 0.495173 0.466534 0.492242 0.46998 0.498032 0.457448 0.432432 0.445659 0.39342 0.447866 0.498292 0.501273 0.506906 0.494412 0.508142 0.542775 0.535656 0.548733 0.544134 0.562607 0.549413 0.542216 0.560713 0.545088 0.538172 1 0.512163 0.50626 0.50626 0.506992 0.505862 0.429604 0.435462 0.384253 0.460565 0.426322 0.422789 0.432229 0.413349 0.421518 0.495173 0.466534 0.492242 0.46998 0.498032 0.479138 0.406013 0.561843 0.348108 0.568047 0.550131
0.231191 0.497216 0.492565 0.438682 0.465973 0.466818 0.409306 0.179978 0.14337 0.133729 0.129647 0.105593 0.290473 0.290473 0.290473 0.26652 0.26652 0.354227 0.253647 0.230968 0.202256 0.408353 0.358499 0.358499 0.358499 0.358499 0.47125 0.497456 0.482752 0.485118 0.483877 0.536136 0.529314 0.472529 0.487017 0.469643 0.462748 0.384092 0.415121 0.386793 0.426647 0.459701 0.459482 0.476148 0.472798 0.481008 0.510844 0.542527 0.503541 0.508235 0.512358 0.539877 0.59263 0.506616 0.496333 0.598691 0.481755 1 0.828929 0.828929 0.829824 0.837097 0.409306 0.438396 0.386304 0.425109 0.41903 0.416781 0.428036 0.434363 0.382395 0.536136 0.529314 0.472529 0.487017 0.469643 0.45205 0.402332 0.489331 0.357312 0.487131 0.486734
0.237476 0.4844 0.486136 0.432206 0.466114 0.46388 0.395513 0.174756 0.150802 0.128143 0.139289 0.0980034 0.287174 0.287174 0.287174 0.274256 0.274256 0.361282 0.241632 0.22699 0.198085 0.400372 0.362453 0.362453 0.362453 0.362453 0.474918 0.49313 0.475094 0.482749 0.469834 0.525241 0.521107 0.457384 0.473381 0.452082 0.440645 0.382685 0.397049 0.369904 0.408139 0.449702 0.449442 0.464254 0.458518 0.466981 0.497406 0.529761 0.509535 0.504683 0.494184 0.525543 0.562261 0.495406 0.486379 0.577568 0.467957 0.829632 1 1 0.755246 0.875667 0.395513 0.429323 0.386512 0.415496 0.4122 0.408241 0.415807 0.414653 0.382462 0.525241 0.521107 0.457384 0.473381 0.452082 0.453387 0.38487 0.493127 0.348847 0.486913 0.494228
0.237476 0.4844 0.486136 0.432206 0.466114 0.46388 0.395513 0.174756 0.150802 0.128143 0.139289 0.0980034 0.287174 0.287174 0.287174 0.274256 0.274256 0.361282 0.241632 0.22699 0.198085 0.400372 0.362453 0.362453 0.362453 0.362453 0.474918 0.49313 0.475094 0.482749 0.469834 0.525241 0.521107 0.457384 0.473381 0.452082 0.440645 0.382685 0.397049 0.369904 0.408139 0.449702 0.449442 0.464254 0.458518 0.466981 0.497406 0.529761 0.509535 0.504683 0.494184 0.525543 0.562261 0.495406 0.486379 0.577568 0.467957 0.829632 1 1 0.755246 0.875667 0.395513 0.429323 0.386512 0.415496 0.4122 0.408241 0.415807 0.414653 0.382462 0.525241 0.521107 0.457384 0.473381 0.452082 0.453387 0.38487 0.493127 0.348847 0.486913 0.494228
0.243593 0.501327 0.5017 0.458293 0.475479 0.479677 0.415216 0.171442 0.138822 0.131536 0.128722 0.109529 0.281857 0.281857 0.281857 0.271205 0.271205 0.364154 0.243151 0.246962 0.199265 0.407564 0.368478 0.368478 0.368478 0.368478 0.484853 0.498387 0.482491 0.481617 0.490838 0.530414 0.529671 0.502117 0.493422 0.487477 0.467946 0.385352 0.433441 0.401567 0.432071 0.47268 0.472019 0.489933 0.481476 0.486331 0.520791 0.545036 0.504699 0.524642 0.539024 0.546064 0.593253 0.519346 0.500558 0.603934 0.487169 0.829191 0.750351 0.750351 1 0.763805 0.415216 0.435927 0.376083 0.422987 0.425906 0.415464 0.424666 0.433202 0.379361 0.530414 0.529671 0.502117 0.493422 0.487477 0.442665 0.414021 0.490586 0.358611 0.489454 0.486211
0.234527 0.469439 0.484723 0.428223 0.458931 0.447612 0.388683 0.182661 0.141937 0.135291 0.141391 0.105851 0.277065 0.277065 0.277065 0.268417 0.268417 0.36049 0.2417 0.22444 0.192025 0.39153 0.352629 0.352629 0.352629 0.352629 0.47519 0.495676 0.475286 0.479327 0.472176 0.521198 0.532488 0.467823 0.476221 0.455595 0.449908 0.381814 0.399735 0.384792 0.41703 0.447576 0.447331 0.462103 0.458762 0.477883 0.492713 0.521167 0.50502 0.495977 0.490146 0.519859 0.558095 0.488796 0.483535 0.565312 0.464934 0.839203 0.874585 0.874585 0.764224 1 0.388683 0.436243 0.387356 0.422574 0.41546 0.402646 0.419001 0.418507 0.382884 0.521198 0.532488 0.467823 0.476221 0.455595 0.451392 0.394731 0.486479 0.350076 0.48523 0.486386
