C1902d3TS003_1 C1902d3TS010_1 C1902d3TS010_2 C1902d3TS010_3 C1902d3TS010_4 C1902d3TS010_5 C1902d3TS044_1 C1902d3TS049_1 C1902d3TS049_2 C1902d3TS049_3 C1902d3TS049_4 C1902d3TS049_5 C1902d3TS067_1 C1902d3TS067_2 C1902d3TS067_3 C1902d3TS067_4 C1902d3TS067_5 C1902d3TS103_1 C1902d3TS123_1 C1902d3TS123_2 C1902d3TS123_3 C1902d3TS123_4 C1902d3TS123_5 C1902d3TS131_1 C1902d3TS131_2 C1902d3TS131_3 C1902d3TS131_4 C1902d3TS131_5 C1902d3TS210_1 C1902d3TS210_2 C1902d3TS210_3 C1902d3TS210_4 C1902d3TS210_5 C1902d3TS215_1 C1902d3TS215_2 C1902d3TS215_3 C1902d3TS215_4 C1902d3TS215_5 C1902d3TS228_1 C1902d3TS228_2 C1902d3TS228_3 C1902d3TS228_4 C1902d3TS228_5 C1902d3TS240_1 C1902d3TS240_2 C1902d3TS240_3 C1902d3TS240_4 C1902d3TS240_5 C1902d3TS258_1 C1902d3TS258_2 C1902d3TS258_3 C1902d3TS258_4 C1902d3TS258_5 C1902d3TS267_1 C1902d3TS267_2 C1902d3TS267_3 C1902d3TS267_4 C1902d3TS273_1 C1902d3TS273_2 C1902d3TS273_3 C1902d3TS273_4 C1902d3TS273_5 C1902d3TS301_1 C1902d3TS345_1 C1902d3TS345_2 C1902d3TS345_3 C1902d3TS345_4 C1902d3TS345_5 C1902d3TS347_1 C1902d3TS347_2 C1902d3TS347_3 C1902d3TS405_1 C1902d3TS405_2 C1902d3TS405_3 C1902d3TS405_4 C1902d3TS405_5 C1902d3TS432_1 C1902d3TS438_1 C1902d3TS438_2 C1902d3TS438_3 C1902d3TS438_4 C1902d3TS438_5
0.233898 0.432512 0.40934 0.417119 0.419066 0.416086 0.50921 0.10452 0.112922 0.120318 0.0852091 0.109591 0.4985 0.4985 0.4985 0.4985 0.4985 0.49902 0.502026 0.502026 0.494047 0.494047 0.494047 0.571793 0.574596 0.574952 0.571162 0.565203 0.540399 0.547082 1 0.677643 0.657354 0.439471 0.545451 0.544198 0.440401 0.439276 0.481286 0.482236 0.485144 0.484001 0.495696 0.459285 0.478077 0.481712 0.488016 0.486591 0.5628 0.563391 0.552747 0.563209 0.570116 0.501618 0.520217 0.504445 0.520255 0.435518 0.439444 0.44515 0.449425 0.444659 0.50921 0.442709 0.38242 0.482278 0.399655 0.391763 0.368209 0.3757 0.357216 0.540399 0.547082 1 0.677643 0.657354 0.492207 0.55721 0.423314 0.571788 0.556122 0.563222
0.259669 0.435324 0.434848 0.428048 0.414422 0.410563 0.529691 0.119874 0.120458 0.142786 0.099695 0.122734 0.531332 0.531332 0.531332 0.531332 0.531332 0.535183 0.539694 0.539694 0.514836 0.514836 0.514836 0.602919 0.603594 0.603907 0.601153 0.5953 0.5311 0.544217 0.692493 1 0.75154 0.472619 0.584365 0.582749 0.461808 0.468701 0.487383 0.492887 0.504611 0.48891 0.507121 0.462458 0.478029 0.475684 0.491914 0.489223 0.602087 0.611917 0.593697 0.604088 0.603451 0.553701 0.551729 0.537512 0.555424 0.440558 0.451276 0.447504 0.455296 0.454279 0.529691 0.438918 0.401863 0.493326 0.402178 0.399975 0.389975 0.401551 0.369537 0.5311 0.544217 0.692493 1 0.75154 0.518056 0.582408 0.430797 0.595577 0.59113 0.593833
0.264464 0.446042 0.438783 0.448389 0.428704 0.418006 0.567381 0.121266 0.128639 0.149777 0.109271 0.125375 0.576832 0.576832 0.576832 0.576832 0.576832 0.559501 0.572647 0.572647 0.549005 0.549005 0.549005 0.663821 0.663991 0.665979 0.662309 0.662705 0.540027 0.555646 0.668049 0.758911 1 0.493074 0.611069 0.592731 0.494605 0.497201 0.48809 0.483594 0.48804 0.48652 0.510928 0.469465 0.487384 0.482627 0.487716 0.495077 0.636373 0.638697 0.616053 0.632181 0.644921 0.55747 0.594661 0.554346 0.574626 0.442417 0.460333 0.46823 0.466216 0.464794 0.567381 0.439257 0.422017 0.511797 0.396669 0.410475 0.402079 0.412781 0.376443 0.540027 0.555646 0.668049 0.758911 1 0.545443 0.612426 0.415688 0.624799 0.621748 0.62382
0.232619 0.378153 0.355565 0.37121 0.353877 0.36495 0.524831 0.0947043 0.109238 0.13215 0.0954917 0.108873 0.501441 0.501441 0.501441 0.501441 0.501441 0.489048 0.513473 0.513473 0.505874 0.505874 0.505874 0.535066 0.536253 0.53617 0.534734 0.539095 0.415901 0.405668 0.402867 0.431739 0.431933 1 0.520148 0.557865 0.47525 0.480116 0.373694 0.371607 0.377816 0.381057 0.352054 0.399525 0.372612 0.383037 0.376878 0.367749 0.519305 0.519422 0.523345 0.509887 0.522913 0.497127 0.504349 0.500043 0.491896 0.356475 0.360703 0.385995 0.391569 0.383504 0.524831 0.333024 0.369006 0.431728 0.335301 0.34619 0.336543 0.342261 0.313497 0.415901 0.405668 0.402867 0.431739 0.431933 0.484449 0.517287 0.346346 0.516039 0.52822 0.532131
0.249852 0.406821 0.387861 0.40765 0.375685 0.364822 0.576202 0.104505 0.110795 0.122861 0.080685 0.0981543 0.563979 0.563979 0.563979 0.563979 0.563979 0.564939 0.565868 0.565868 0.550659 0.550659 0.550659 0.645923 0.646788 0.647597 0.648944 0.647384 0.498005 0.482893 0.511436 0.546125 0.561227 0.527487 1 0.663158 0.512691 0.500369 0.431584 0.437653 0.444536 0.434481 0.439663 0.406285 0.401891 0.403916 0.40445 0.415338 0.617216 0.618837 0.586972 0.601555 0.620624 0.537562 0.560604 0.524969 0.529008 0.405698 0.429635 0.432822 0.427032 0.428495 0.576202 0.398083 0.36836 0.497232 0.357858 0.349208 0.33475 0.340714 0.335138 0.498005 0.482893 0.511436 0.546125 0.561227 0.52714 0.625204 0.366027 0.619761 0.622087 0.621805
0.240838 0.406737 0.407109 0.388759 0.366167 0.350937 0.572347 0.0975094 0.0950478 0.117727 0.0797735 0.0906416 0.553531 0.553531 0.553531 0.553531 0.553531 0.558047 0.571532 0.571532 0.557699 0.557699 0.557699 0.622763 0.622493 0.622489 0.621852 0.621146 0.465633 0.463169 0.501153 0.528228 0.516775 0.5663 0.656868 1 0.536676 0.504829 0.422775 0.421792 0.434968 0.431019 0.416646 0.412713 0.407946 0.398784 0.411408 0.418423 0.582123 0.616458 0.582005 0.585543 0.607784 0.551071 0.560708 0.535388 0.538333 0.391291 0.406231 0.392364 0.395244 0.396066 0.572347 0.40866 0.361405 0.477046 0.359839 0.341028 0.339241 0.351648 0.322264 0.465633 0.463169 0.501153 0.528228 0.516775 0.520215 0.599682 0.365111 0.601669 0.596845 0.597666
0.233292 0.339232 0.348644 0.345924 0.363352 0.311001 0.525658 0.109385 0.113833 0.135525 0.0969058 0.105597 0.496827 0.496827 0.496827 0.496827 0.496827 0.485068 0.521266 0.521266 0.510834 0.510834 0.510834 0.52982 0.530072 0.529175 0.530946 0.529821 0.409256 0.392605 0.421836 0.434659 0.459244 0.48363 0.507343 0.544562 1 0.511724 0.370734 0.370491 0.367001 0.377498 0.356442 0.373481 0.36345 0.357611 0.369211 0.362909 0.498972 0.502046 0.510982 0.515458 0.510989 0.489322 0.501022 0.469484 0.470871 0.342613 0.35798 0.381192 0.381052 0.380915 0.525658 0.34039 0.342801 0.417203 0.364129 0.334497 0.343958 0.34486 0.305644 0.409256 0.392605 0.421836 0.434659 0.459244 0.46461 0.513358 0.339685 0.506926 0.511938 0.511013
0.230423 0.367696 0.3341 0.353527 0.336576 0.334642 0.493156 0.110057 0.119955 0.127933 0.0969507 0.115599 0.479661 0.479661 0.479661 0.479661 0.479661 0.471074 0.485315 0.485315 0.485502 0.485502 0.485502 0.52202 0.522155 0.52094 0.517097 0.523831 0.417856 0.415047 0.411035 0.425869 0.446031 0.488595 0.505559 0.511706 0.508724 1 0.361193 0.363275 0.370446 0.353103 0.353761 0.376452 0.362928 0.359265 0.370762 0.365825 0.493266 0.4952 0.495177 0.494295 0.511559 0.460465 0.496555 0.447963 0.469179 0.324712 0.338846 0.385329 0.395345 0.388899 0.493156 0.35139 0.359641 0.433475 0.330411 0.349766 0.340683 0.343795 0.302829 0.417856 0.415047 0.411035 0.425869 0.446031 0.455698 0.505593 0.321599 0.513672 0.502815 0.509335
0.239935 0.416351 0.402712 0.428406 0.408215 0.41123 0.414787 0.103922 0.100406 0.110215 0.0884207 0.0920411 0.395175 0.395175 0.395175 0.395175 0.395175 0.406527 0.392653 0.392653 0.391209 0.391209 0.391209 0.442947 0.444872 0.444646 0.445526 0.448982 0.4234 0.447762 0.476336 0.475949 0.467445 0.4007 0.441613 0.439217 0.357438 0.365554 1 0.807462 0.751756 0.822386 0.566079 0.436167 0.481255 0.470488 0.466218 0.456237 0.422729 0.43489 0.434219 0.407387 0.423512 0.406084 0.416582 0.398742 0.410969 0.419708 0.438212 0.384336 0.374148 0.375724 0.414787 0.429273 0.375073 0.435177 0.417384 0.357958 0.373895 0.383222 0.343847 0.4234 0.447762 0.476336 0.475949 0.467445 0.405553 0.42515 0.385664 0.429741 0.425195 0.429204
0.251279 0.415846 0.404634 0.424543 0.40069 0.40091 0.416592 0.108022 0.097245 0.110527 0.0908786 0.0892031 0.398011 0.398011 0.398011 0.398011 0.398011 0.41097 0.397625 0.397625 0.391289 0.391289 0.391289 0.445107 0.446484 0.446048 0.441802 0.449866 0.42978 0.44614 0.474185 0.476358 0.459104 0.395744 0.451759 0.434407 0.363016 0.364116 0.813078 1 0.855491 0.71419 0.574045 0.440717 0.466679 0.465914 0.45011 0.44447 0.426081 0.429348 0.431405 0.407909 0.420445 0.398738 0.40606 0.385891 0.401699 0.428068 0.444001 0.390678 0.381385 0.379428 0.416592 0.434116 0.374029 0.436346 0.419208 0.354371 0.369896 0.377737 0.346282 0.42978 0.44614 0.474185 0.476358 0.459104 0.397273 0.425324 0.37532 0.427987 0.425623 0.429963
0.264454 0.422994 0.401014 0.431373 0.406395 0.408215 0.41748 0.1099 0.101179 0.115437 0.0832537 0.0883429 0.399773 0.399773 0.399773 0.399773 0.399773 0.418915 0.403845 0.403845 0.397431 0.397431 0.397431 0.445164 0.446478 0.446368 0.44013 0.45075 0.439802 0.453715 0.473809 0.482902 0.4645 0.404468 0.460986 0.446127 0.366517 0.373767 0.753192 0.853781 1 0.679495 0.59099 0.448922 0.47175 0.477323 0.466879 0.45841 0.426368 0.430541 0.424511 0.404433 0.420664 0.404 0.410574 0.403605 0.40482 0.423577 0.440317 0.393369 0.38299 0.383998 0.41748 0.434647 0.383984 0.440928 0.408529 0.367465 0.372016 0.381226 0.350761 0.439802 0.453715 0.473809 0.482902 0.4645 0.400786 0.429733 0.389132 0.424883 0.426234 0.427937
0.240289 0.420211 0.40723 0.438558 0.408713 0.41011 0.424226 0.0972199 0.111474 0.112874 0.0832947 0.0928306 0.397037 0.397037 0.397037 0.397037 0.397037 0.413042 0.397312 0.397312 0.400218 0.400218 0.400218 0.454326 0.456285 0.455654 0.458068 0.458869 0.437688 0.452223 0.474444 0.47911 0.468032 0.406745 0.442083 0.449156 0.370359 0.362919 0.818936 0.694701 0.662669 1 0.558487 0.435856 0.482713 0.460153 0.471482 0.455856 0.430595 0.444973 0.437913 0.42268 0.435253 0.41942 0.423461 0.405406 0.408782 0.408802 0.417869 0.392236 0.382644 0.389665 0.424226 0.417631 0.374017 0.439686 0.40447 0.363825 0.385234 0.394419 0.344335 0.437688 0.452223 0.474444 0.47911 0.468032 0.406976 0.428863 0.395083 0.42739 0.431978 0.430976
0.229647 0.438362 0.405617 0.448331 0.414607 0.417057 0.430215 0.108591 0.112691 0.123406 0.0822841 0.094484 0.392605 0.392605 0.392605 0.392605 0.392605 0.421459 0.400155 0.400155 0.38816 0.38816 0.38816 0.444759 0.445148 0.44398 0.451606 0.45004 0.449314 0.470504 0.495902 0.503899 0.499713 0.395789 0.465301 0.457842 0.382863 0.378708 0.592124 0.589833 0.611638 0.59882 1 0.484961 0.49272 0.506769 0.50656 0.495014 0.432585 0.434492 0.430542 0.419983 0.439326 0.426299 0.422244 0.403779 0.428098 0.445373 0.463659 0.394383 0.39361 0.394291 0.430215 0.436594 0.37578 0.443294 0.382854 0.364451 0.381698 0.391085 0.367707 0.449314 0.470504 0.495902 0.503899 0.499713 0.405615 0.43573 0.41505 0.431491 0.427379 0.430093
0.230432 0.445351 0.381541 0.419162 0.42324 0.417017 0.466466 0.0965471 0.120935 0.119711 0.0764004 0.101126 0.419551 0.419551 0.419551 0.419551 0.419551 0.440478 0.424281 0.424281 0.423449 0.423449 0.423449 0.454719 0.456087 0.45596 0.448741 0.457075 0.443397 0.430186 0.455183 0.450207 0.447083 0.424478 0.439247 0.447666 0.387257 0.395998 0.445305 0.446731 0.451552 0.443182 0.482801 1 0.507754 0.515673 0.5299 0.4972 0.46872 0.454642 0.466715 0.446133 0.46753 0.434246 0.451701 0.424396 0.446013 0.407315 0.428466 0.38811 0.39273 0.381092 0.466466 0.393194 0.396559 0.448143 0.377868 0.36714 0.429731 0.434794 0.358796 0.443397 0.430186 0.455183 0.450207 0.447083 0.429562 0.454865 0.372389 0.460746 0.458417 0.464907
0.232434 0.440683 0.416494 0.436341 0.446172 0.427378 0.44988 0.101966 0.125501 0.11917 0.0867087 0.103137 0.419417 0.419417 0.419417 0.419417 0.419417 0.430933 0.413922 0.413922 0.418927 0.418927 0.418927 0.449404 0.449915 0.448651 0.446627 0.455409 0.43472 0.443846 0.462267 0.455107 0.458758 0.411701 0.439032 0.451831 0.395951 0.381387 0.499538 0.477312 0.47022 0.508158 0.484582 0.523184 1 0.702114 0.676022 0.687758 0.442031 0.471304 0.460967 0.439328 0.471082 0.465827 0.458742 0.447896 0.464501 0.41478 0.413851 0.398014 0.401948 0.392879 0.44988 0.411372 0.386259 0.434587 0.401951 0.393275 0.39146 0.397067 0.377044 0.43472 0.443846 0.462267 0.455107 0.458758 0.423474 0.44275 0.454824 0.446525 0.44759 0.446096
0.236566 0.453772 0.419417 0.448718 0.470249 0.446766 0.450308 0.0925381 0.110053 0.110303 0.078668 0.0984955 0.422785 0.422785 0.422785 0.422785 0.422785 0.434485 0.41555 0.41555 0.42427 0.42427 0.42427 0.451887 0.452234 0.450178 0.453882 0.457106 0.457869 0.465892 0.48367 0.472086 0.468823 0.420867 0.442025 0.450034 0.3894 0.377701 0.48792 0.483363 0.485092 0.483149 0.511617 0.540623 0.712842 1 0.687476 0.699861 0.458118 0.477829 0.47625 0.452848 0.474454 0.466207 0.466061 0.450118 0.474078 0.409314 0.431037 0.391218 0.393393 0.381772 0.450308 0.419633 0.406679 0.42994 0.401336 0.397385 0.396278 0.399421 0.371843 0.457869 0.465892 0.48367 0.472086 0.468823 0.427281 0.449462 0.44928 0.444541 0.447344 0.454338
0.243793 0.46271 0.420722 0.427701 0.446765 0.423718 0.480089 0.0982486 0.110687 0.118292 0.0804185 0.103254 0.419764 0.419764 0.419764 0.419764 0.419764 0.437773 0.417976 0.417976 0.429469 0.429469 0.429469 0.452487 0.452983 0.450775 0.450418 0.45526 0.434759 0.442988 0.483126 0.475124 0.471185 0.409319 0.435862 0.45701 0.395167 0.392216 0.489741 0.470222 0.474189 0.502969 0.50271 0.551117 0.685365 0.685307 1 0.73195 0.457101 0.486519 0.462629 0.451698 0.480916 0.466704 0.469298 0.446848 0.457148 0.424532 0.439972 0.400915 0.404025 0.397237 0.480089 0.431106 0.398606 0.416277 0.399523 0.405385 0.390811 0.39532 0.382196 0.434759 0.442988 0.483126 0.475124 0.471185 0.429443 0.447782 0.4543 0.443909 0.450777 0.451493
0.236228 0.460762 0.41697 0.435352 0.456432 0.426353 0.473141 0.104235 0.10639 0.116271 0.0836391 0.107379 0.422956 0.422956 0.422956 0.422956 0.422956 0.442709 0.423633 0.423633 0.425532 0.425532 0.425532 0.456539 0.457357 0.456237 0.454813 0.460231 0.430126 0.428776 0.474896 0.466503 0.471342 0.403574 0.447249 0.454366 0.390171 0.38753 0.479207 0.463532 0.464111 0.48384 0.491638 0.515439 0.692165 0.690659 0.72882 1 0.471004 0.484743 0.468613 0.449218 0.484146 0.456036 0.468999 0.438187 0.443597 0.407798 0.428146 0.37956 0.385319 0.376834 0.473141 0.42373 0.39139 0.415417 0.391714 0.401504 0.380938 0.384167 0.386161 0.430126 0.428776 0.474896 0.466503 0.471342 0.429911 0.45034 0.447743 0.449956 0.455718 0.453919
0.281894 0.443293 0.436861 0.422798 0.418232 0.393262 0.681096 0.136269 0.131145 0.14986 0.10259 0.131331 0.658435 0.658435 0.658435 0.658435 0.658435 0.639982 0.660528 0.660528 0.65194 0.65194 0.65194 0.738839 0.73739 0.738578 0.732782 0.734394 0.535335 0.528818 0.580749 0.613487 0.640747 0.579454 0.675799 0.648859 0.555811 0.54007 0.45071 0.454447 0.460629 0.458342 0.44995 0.484181 0.465857 0.469201 0.475381 0.492932 1 0.782282 0.763574 0.719347 0.800774 0.644092 0.673515 0.619487 0.634551 0.425329 0.430657 0.473115 0.472917 0.46773 0.681096 0.417798 0.413113 0.530517 0.390617 0.400317 0.38495 0.389026 0.363916 0.535335 0.528818 0.580749 0.613487 0.640747 0.613507 0.730137 0.410746 0.735287 0.739333 0.739997
0.274816 0.435587 0.42179 0.420642 0.423548 0.388196 0.645383 0.127328 0.132419 0.140801 0.0999445 0.127639 0.672347 0.672347 0.672347 0.672347 0.672347 0.626599 0.663401 0.663401 0.658233 0.658233 0.658233 0.727635 0.729808 0.729477 0.726751 0.734612 0.508664 0.514881 0.566808 0.599288 0.618611 0.561605 0.660901 0.663719 0.538529 0.518248 0.449814 0.445607 0.45461 0.461016 0.436769 0.457461 0.484377 0.475096 0.486757 0.494621 0.754921 1 0.715223 0.697638 0.775666 0.633624 0.664628 0.609551 0.624665 0.3904 0.417933 0.454319 0.458445 0.448791 0.645383 0.418129 0.402003 0.497394 0.392254 0.395803 0.37378 0.380592 0.351915 0.508664 0.514881 0.566808 0.599288 0.618611 0.596102 0.696855 0.411794 0.708404 0.703631 0.701605
0.259556 0.439951 0.43182 0.415351 0.439348 0.394635 0.672158 0.121976 0.129397 0.134168 0.103382 0.114739 0.640863 0.640863 0.640863 0.640863 0.640863 0.615637 0.640262 0.640262 0.642355 0.642355 0.642355 0.691599 0.692712 0.692441 0.695588 0.69813 0.511017 0.505984 0.560192 0.596623 0.607797 0.582885 0.633586 0.642598 0.556824 0.536619 0.443505 0.437769 0.441421 0.448577 0.436703 0.472973 0.46037 0.461286 0.461573 0.467726 0.754237 0.728062 1 0.700981 0.758274 0.660153 0.674187 0.614243 0.640015 0.391169 0.413081 0.478097 0.471948 0.465021 0.672158 0.406825 0.395418 0.496951 0.399485 0.395798 0.398129 0.399474 0.367178 0.511017 0.505984 0.560192 0.596623 0.607797 0.598375 0.695348 0.405282 0.707392 0.703787 0.704673
0.276745 0.439424 0.459016 0.444997 0.415798 0.393066 0.644051 0.116057 0.137814 0.15454 0.110407 0.139545 0.651733 0.651733 0.651733 0.651733 0.651733 0.612343 0.646882 0.646882 0.63568 0.63568 0.63568 0.736173 0.738007 0.738427 0.739552 0.729368 0.541438 0.51682 0.575611 0.601563 0.616475 0.552589 0.653234 0.64271 0.551538 0.531256 0.423416 0.426267 0.427967 0.436314 0.427106 0.447659 0.43692 0.443894 0.454143 0.452955 0.708602 0.704862 0.691134 1 0.722243 0.635859 0.66132 0.608682 0.62564 0.409224 0.43656 0.470444 0.469889 0.466107 0.644051 0.396133 0.387435 0.500799 0.392266 0.362592 0.37574 0.377068 0.335483 0.541438 0.51682 0.575611 0.601563 0.616475 0.605909 0.706699 0.402558 0.707174 0.70754 0.707544
0.255473 0.438748 0.434407 0.415931 0.432721 0.398956 0.685485 0.121268 0.130111 0.146673 0.0981211 0.124405 0.671983 0.671983 0.671983 0.671983 0.671983 0.653085 0.667028 0.667028 0.657253 0.657253 0.657253 0.742615 0.74153 0.7419 0.74185 0.743617 0.520025 0.517028 0.569596 0.592786 0.6251 0.573075 0.671932 0.664233 0.559643 0.545556 0.444065 0.442421 0.444446 0.456178 0.44678 0.474894 0.482322 0.469244 0.481257 0.491171 0.787551 0.784271 0.749551 0.724359 1 0.639563 0.686988 0.602739 0.635111 0.414902 0.432762 0.46274 0.465693 0.459413 0.685485 0.414548 0.402146 0.510311 0.39651 0.394856 0.389851 0.393876 0.356863 0.520025 0.517028 0.569596 0.592786 0.6251 0.621083 0.72337 0.413216 0.729427 0.733082 0.728866
0.262251 0.420878 0.399605 0.422037 0.40554 0.372198 0.627251 0.120962 0.135577 0.146713 0.109108 0.123017 0.62739 0.62739 0.62739 0.62739 0.62739 0.650089 0.660532 0.660532 0.692634 0.692634 0.692634 0.626535 0.627833 0.626839 0.631848 0.626727 0.482604 0.461693 0.502475 0.552817 0.55087 0.548821 0.590845 0.594777 0.533715 0.500223 0.420889 0.416212 0.424052 0.433861 0.42749 0.452564 0.472298 0.464442 0.479331 0.468563 0.629654 0.643359 0.651231 0.625369 0.640771 1 0.706498 0.675105 0.700802 0.3938 0.402025 0.469968 0.474 0.467647 0.627251 0.38124 0.397212 0.463713 0.385319 0.383646 0.385266 0.385175 0.3564 0.482604 0.461693 0.502475 0.552817 0.55087 0.642425 0.650246 0.407245 0.641423 0.651111 0.657105
0.265654 0.441909 0.396649 0.422434 0.417253 0.386085 0.670609 0.119794 0.141168 0.142015 0.111915 0.133205 0.665786 0.665786 0.665786 0.665786 0.665786 0.647082 0.677241 0.677241 0.678023 0.678023 0.678023 0.698301 0.698826 0.6994 0.697748 0.696709 0.477568 0.470478 0.536476 0.56206 0.591891 0.561356 0.623152 0.616761 0.544205 0.539536 0.445432 0.438788 0.44334 0.450089 0.439873 0.46392 0.474441 0.471912 0.484963 0.485789 0.673794 0.683124 0.685306 0.666811 0.695219 0.713744 1 0.655965 0.669851 0.381756 0.425303 0.463409 0.465019 0.460046 0.670609 0.380915 0.400581 0.469268 0.402472 0.387364 0.396489 0.396649 0.380078 0.477568 0.470478 0.536476 0.56206 0.591891 0.64435 0.69389 0.414551 0.695667 0.691061 0.700658
0.275272 0.412974 0.385328 0.420564 0.386738 0.383607 0.59105 0.13007 0.148157 0.153108 0.114348 0.134503 0.591017 0.591017 0.591017 0.591017 0.591017 0.602 0.626261 0.626261 0.634298 0.634298 0.634298 0.609963 0.609592 0.609131 0.606373 0.607675 0.47008 0.457562 0.514727 0.541333 0.54823 0.552415 0.575355 0.585447 0.509156 0.485358 0.433415 0.419824 0.434495 0.442164 0.416815 0.439585 0.477451 0.470054 0.470838 0.461665 0.60639 0.613555 0.614531 0.600612 0.598104 0.685659 0.65534 1 0.663703 0.387986 0.390338 0.459128 0.463312 0.457302 0.59105 0.390855 0.385286 0.472866 0.380418 0.388492 0.385683 0.38065 0.356179 0.47008 0.457562 0.514727 0.541333 0.54823 0.603467 0.635428 0.401295 0.627222 0.622899 0.62171
0.276162 0.422886 0.412801 0.408447 0.412833 0.384681 0.638867 0.120373 0.148556 0.157938 0.1056 0.139209 0.599778 0.599778 0.599778 0.599778 0.599778 0.625973 0.643113 0.643113 0.669428 0.669428 0.669428 0.612788 0.613684 0.612706 0.61661 0.613412 0.467824 0.458362 0.522101 0.559137 0.56737 0.562943 0.574896 0.590328 0.513245 0.506789 0.427556 0.417439 0.424728 0.426707 0.434341 0.457757 0.468471 0.482491 0.466443 0.450497 0.618113 0.630101 0.63857 0.626955 0.635307 0.714269 0.672663 0.668981 1 0.387421 0.399578 0.459875 0.468686 0.449871 0.638867 0.388366 0.395294 0.450554 0.368741 0.373442 0.385722 0.390224 0.349156 0.467824 0.458362 0.522101 0.559137 0.56737 0.603145 0.63793 0.400353 0.638606 0.634546 0.644564
0.248471 0.409215 0.399809 0.406712 0.355564 0.384564 0.390106 0.109354 0.135467 0.133244 0.115354 0.116432 0.350228 0.350228 0.350228 0.350228 0.350228 0.391341 0.359896 0.359896 0.355231 0.355231 0.355231 0.417608 0.41624 0.414139 0.417027 0.413834 0.413113 0.415065 0.443322 0.435135 0.435364 0.38083 0.435728 0.422092 0.367753 0.360536 0.44859 0.450294 0.446841 0.443576 0.457677 0.423266 0.420412 0.414378 0.422173 0.412721 0.409089 0.387234 0.393833 0.406728 0.410204 0.390938 0.375439 0.379409 0.380115 1 0.660823 0.370673 0.369105 0.364075 0.390106 0.452488 0.395025 0.440393 0.420404 0.341735 0.379029 0.381116 0.32704 0.413113 0.415065 0.443322 0.435135 0.435364 0.369012 0.395379 0.395895 0.38685 0.381629 0.388018
0.245996 0.419411 0.420604 0.414723 0.387403 0.394496 0.424482 0.102142 0.119101 0.119429 0.105607 0.103271 0.385392 0.385392 0.385392 0.385392 0.385392 0.405383 0.379785 0.379785 0.38076 0.38076 0.38076 0.456875 0.456132 0.454338 0.461916 0.456303 0.438396 0.432817 0.456631 0.446783 0.457298 0.402708 0.460603 0.443973 0.396057 0.380162 0.469185 0.478134 0.474845 0.454546 0.476423 0.444137 0.416761 0.432691 0.43466 0.425683 0.426241 0.425115 0.426154 0.432157 0.435085 0.409931 0.421479 0.400926 0.40541 0.668203 1 0.376019 0.381118 0.37689 0.424482 0.442437 0.422243 0.456086 0.418271 0.351225 0.371787 0.375058 0.349321 0.438396 0.432817 0.456631 0.446783 0.457298 0.40427 0.430589 0.407261 0.431362 0.422175 0.422173
0.286898 0.447424 0.41258 0.422705 0.411132 0.432954 0.478284 0.155382 0.148188 0.161933 0.134849 0.126451 0.482448 0.482448 0.482448 0.482448 0.482448 0.508505 0.49455 0.49455 0.479756 0.479756 0.479756 0.506249 0.505927 0.504877 0.503324 0.506068 0.52365 0.523555 0.503054 0.495537 0.509663 0.473612 0.509196 0.481197 0.460982 0.463415 0.45556 0.452165 0.454449 0.457497 0.462918 0.4474 0.467267 0.45782 0.467848 0.453887 0.515604 0.503807 0.538894 0.510019 0.516729 0.514509 0.507303 0.500831 0.504768 0.407751 0.423319 1 0.898595 0.881989 0.478284 0.408035 0.416622 0.458774 0.414547 0.398783 0.427512 0.432331 0.38574 0.52365 0.523555 0.503054 0.495537 0.509663 0.463374 0.511273 0.416176 0.51521 0.517776 0.524128
0.291935 0.45366 0.413583 0.423558 0.412949 0.428053 0.483157 0.16037 0.155879 0.163252 0.142121 0.133598 0.494598 0.494598 0.494598 0.494598 0.494598 0.516683 0.500868 0.500868 0.487361 0.487361 0.487361 0.519236 0.520999 0.519819 0.516156 0.517561 0.521831 0.517605 0.512486 0.508608 0.512011 0.47459 0.509434 0.490656 0.462859 0.470679 0.449612 0.450021 0.450193 0.450577 0.46352 0.454083 0.473221 0.459398 0.467426 0.455992 0.5182 0.517108 0.535032 0.511853 0.526941 0.516824 0.507741 0.505258 0.514074 0.406299 0.428253 0.897859 1 0.896724 0.483157 0.410189 0.430324 0.457458 0.411758 0.403808 0.434057 0.43747 0.384703 0.521831 0.517605 0.512486 0.508608 0.512011 0.473814 0.515244 0.428641 0.525124 0.525851 0.535241
0.294795 0.44952 0.415202 0.422985 0.401394 0.421604 0.478658 0.160208 0.157492 0.151974 0.137929 0.132127 0.495284 0.495284 0.495284 0.495284 0.495284 0.525517 0.498513 0.498513 0.493042 0.493042 0.493042 0.505167 0.507048 0.506481 0.505002 0.502182 0.524699 0.527189 0.515981 0.513143 0.518888 0.475909 0.513213 0.493369 0.469149 0.473131 0.456253 0.451593 0.453251 0.461156 0.472803 0.449001 0.466044 0.455328 0.467757 0.454019 0.518611 0.508974 0.531188 0.51015 0.523718 0.519786 0.512831 0.504597 0.505885 0.405279 0.433379 0.890052 0.903695 1 0.478658 0.406453 0.422548 0.457468 0.419072 0.402379 0.432311 0.434957 0.391852 0.524699 0.527189 0.515981 0.513143 0.518888 0.471019 0.516035 0.411801 0.516148 0.52018 0.530524
